Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-12 00:00:00+09:00,112841.72974738675,114222.6600065331,112447.17824477352,113236.28125,2637721,0.0,0.0
2023-06-13 00:00:00+09:00,115406.31864539749,118464.0929001046,115406.31864539749,117872.265625,6232477,0.0,0.0
2023-06-14 00:00:00+09:00,117181.78125,118069.52201704546,116491.31620896465,117181.78125,3240260,0.0,0.0
2023-06-15 00:00:00+09:00,118562.72480304622,119450.46567095588,116392.69157037816,117379.0703125,3778592,0.0,0.0
2023-06-16 00:00:00+09:00,115702.22373712153,118168.17053458789,114715.84501813498,117280.4296875,4303391,0.0,0.0
2023-06-19 00:00:00+09:00,116392.69327090592,116885.88264917248,111953.98886650697,113236.28125,4208396,0.0,0.0
2023-06-20 00:00:00+09:00,112447.16731266149,115406.30329457365,111658.06438415158,114518.5625,3319570,0.0,0.0
2023-06-21 00:00:00+09:00,114617.2040616855,115899.49636185926,113038.99815377932,113532.1875,2728146,0.0,0.0
2023-06-22 00:00:00+09:00,112644.44761513159,114321.29140625,111855.34465460527,112447.171875,2612402,0.0,0.0
2023-06-23 00:00:00+09:00,112447.16865647008,113630.82306338029,110967.60064783231,112052.6171875,2987472,0.0,0.0
2023-06-26 00:00:00+09:00,111559.43288821586,112348.53586178414,109685.31332599118,111953.984375,3350758,0.0,0.0
2023-06-27 00:00:00+09:00,112447.17560840708,112447.17560840708,109290.76366150442,111460.796875,3602087,0.0,0.0
2023-06-28 00:00:00+09:00,112644.44026137357,113630.8188976378,111263.51017060367,112743.078125,3178571,0.0,0.0
2023-06-29 00:00:00+09:00,113929.8691910499,116105.6132207401,113237.58699978485,114918.84375,4398301,300.0,0.0
2023-06-30 00:00:00+09:00,113336.4746907552,114226.55171712239,111951.91042751736,113929.859375,2674318,0.0,0.0
2023-07-03 00:00:00+09:00,114028.74948182398,117589.0573580995,114028.74948182398,116303.390625,3022009,0.0,0.0
2023-07-04 00:00:00+09:00,116896.77826812978,117094.57315521629,115907.8038326972,116600.0859375,1988592,0.0,0.0
