Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-12 00:00:00+09:00,69119.59163732395,69407.19049295774,67873.32992957746,68065.0625,12064287,0.0,0.0
2023-06-13 00:00:00+09:00,68736.119921875,69215.45130208333,68640.25364583333,69023.71875,13227285,0.0,0.0
2023-06-14 00:00:00+09:00,69119.58411204799,69215.45038682198,68160.92136430807,68927.8515625,12541046,0.0,0.0
2023-06-15 00:00:00+09:00,69119.58830856644,69311.32086975525,68352.65806381119,68544.390625,13614994,0.0,0.0
2023-06-16 00:00:00+09:00,68831.984375,68927.85064850279,67969.18791347493,68831.984375,15373696,0.0,0.0
2023-06-19 00:00:00+09:00,68352.65533927317,68736.12044636587,67969.19023218048,68256.7890625,11100887,0.0,0.0
2023-06-20 00:00:00+09:00,67777.45174632352,68448.515625,67489.85294117646,68448.515625,11557883,0.0,0.0
2023-06-21 00:00:00+09:00,67777.45912012411,68256.7905141844,67489.86028368794,67585.7265625,10626603,0.0,0.0
2023-06-22 00:00:00+09:00,67298.11949947405,68544.38097168654,67202.25323238078,68352.6484375,11411007,0.0,0.0
2023-06-23 00:00:00+09:00,69023.72293994413,69215.4555036662,68640.2578125,68640.2578125,12329484,0.0,0.0
2023-06-26 00:00:00+09:00,68736.11579549378,69503.0459577866,68544.38325492058,69407.1796875,10541901,0.0,0.0
2023-06-27 00:00:00+09:00,69503.05559142561,69598.921875,69023.72417355371,69598.921875,9442997,0.0,0.0
2023-06-28 00:00:00+09:00,69598.90717417469,69694.7734375,69023.70959422283,69694.7734375,8783093,0.0,0.0
2023-06-29 00:00:00+09:00,70427.96750906423,70717.0015754489,69753.5546875,69753.5546875,12229967,361.0,0.0
2023-06-30 00:00:00+09:00,69849.88557176247,70042.57491127077,69079.12821372921,69560.8515625,11694765,0.0,0.0
2023-07-03 00:00:00+09:00,70042.5831442637,70524.30654965753,69946.23846318493,70331.6171875,10722181,0.0,0.0
2023-07-04 00:00:00+09:00,70716.99591181507,70909.6852739726,70235.27250642123,70331.6171875,10214350,0.0,0.0
2023-07-05 00:00:00+09:00,70331.61870659722,70620.6527560764,69271.82719184028,69368.171875,12310610,0.0,0.0
2023-07-06 00:00:00+09:00,69271.83094011871,69753.55438198324,68886.4521866271,68982.796875,14777667,0.0,0.0
2023-07-07 00:00:00+09:00,68501.06581947424,68790.09985246781,67248.58500983547,67344.9296875,17308877,0.0,0.0
2023-07-10 00:00:00+09:00,67441.27810251799,67826.65683453238,66670.52063848921,66959.5546875,11713926,0.0,0.0
2023-07-11 00:00:00+09:00,67633.97982954545,68886.4609375,67537.63512893357,68886.4609375,12177392,0.0,0.0
2023-07-12 00:00:00+09:00,68597.41533379695,69368.17280945758,68501.07064933937,69271.828125,10375581,0.0,0.0
2023-07-13 00:00:00+09:00,69753.5515472879,69946.24091620307,69271.828125,69271.828125,14417279,0.0,0.0
2023-07-14 00:00:00+09:00,69849.89782016349,70717.0,69753.55313351499,70717.0,15882519,0.0,0.0
2023-07-17 00:00:00+09:00,70524.31156207368,70813.34562585266,70138.93281036835,70620.65625,10060049,0.0,0.0
2023-07-18 00:00:00+09:00,70524.30807291667,70813.34212239583,69368.171875,69368.171875,11697900,0.0,0.0
2023-07-19 00:00:00+09:00,70042.58749564156,70138.93218270571,68693.76187674337,69079.140625,10896412,0.0,0.0
2023-07-20 00:00:00+09:00,68501.08689480634,68886.46572403169,68212.05277288733,68404.7421875,9732730,0.0,0.0
2023-07-21 00:00:00+09:00,67826.6571834993,67826.6571834993,66863.2103485064,67730.3125,16528926,0.0,0.0
2023-07-24 00:00:00+09:00,67537.61442427202,68308.37179287997,67344.92508212003,67826.6484375,13418597,0.0,0.0
2023-07-25 00:00:00+09:00,67441.2734375,67922.99681919643,67248.58408482143,67441.2734375,14314945,0.0,0.0
2023-07-26 00:00:00+09:00,67248.6015625,68019.35917353151,65610.74163905802,67248.6015625,30016221,0.0,0.0
2023-07-27 00:00:00+09:00,67344.93625784518,69079.140625,66766.86813546026,69079.140625,24261179,0.0,0.0
2023-07-28 00:00:00+09:00,69175.49579497168,69753.56400495752,67537.63586667848,68019.359375,19420683,0.0,0.0
2023-07-31 00:00:00+09:00,68308.39327766834,68404.73797904728,67248.6015625,67248.6015625,13035420,0.0,0.0
2023-08-01 00:00:00+09:00,67537.62347266174,68597.41499648383,67441.27878867791,68501.0703125,12299254,0.0,0.0
2023-08-02 00:00:00+09:00,68115.68710881616,68404.72114180973,67248.58500983547,67344.9296875,13835020,0.0,0.0
2023-08-03 00:00:00+09:00,67344.93211755088,67633.96616097384,65996.10658157704,66285.140625,20087090,0.0,0.0
2023-08-04 00:00:00+09:00,66285.1453147877,66574.17937866032,65707.07718704247,65803.421875,12360193,0.0,0.0
2023-08-07 00:00:00+09:00,65225.34417198905,66670.51427919707,65128.99949817518,65996.1015625,10968505,0.0,0.0
2023-08-08 00:00:00+09:00,66477.82943093566,66574.17411127035,64936.31454558062,65129.00390625,14664709,0.0,0.0
2023-08-09 00:00:00+09:00,65514.382256894045,67055.89713352684,65418.0375771045,66381.484375,17259673,0.0,0.0
2023-08-10 00:00:00+09:00,65803.41293083639,65996.10228056066,65321.68955652574,65514.37890625,10227311,0.0,0.0
2023-08-11 00:00:00+09:00,65899.754375,66285.13305555556,65032.65234375,65032.65234375,9781038,0.0,0.0
2023-08-14 00:00:00+09:00,65032.65810735512,65418.036822065376,64454.590035289744,64839.96875,9352343,0.0,0.0
2023-08-16 00:00:00+09:00,64261.90734025186,64647.286094916046,63876.52858558769,64550.94140625,13174578,0.0,0.0
2023-08-17 00:00:00+09:00,63876.531384698275,64358.254849137935,63587.497306034486,64261.91015625,10778652,0.0,0.0
2023-08-18 00:00:00+09:00,63587.48939479638,64261.90216110482,63394.80003299397,63876.5234375,11745006,0.0,0.0
2023-08-21 00:00:00+09:00,64165.5625,64647.2859421922,63876.52843468469,64165.5625,9720067,0.0,0.0
2023-08-22 00:00:00+09:00,64743.630630630636,65225.354072822825,63876.52843468469,64165.5625,10500242,0.0,0.0
2023-08-23 00:00:00+09:00,64261.902524217585,64647.28125,63972.86847988077,64647.28125,9549352,0.0,0.0
2023-08-24 00:00:00+09:00,65803.42281433285,66188.80157166423,65418.04405700147,65707.078125,15044463,0.0,0.0
2023-08-25 00:00:00+09:00,64647.28125,64936.31529433681,64454.59188710879,64647.28125,7032462,0.0,0.0
2023-08-28 00:00:00+09:00,64358.25,64550.93937125748,64069.21594311377,64358.25,5824628,0.0,0.0
2023-08-29 00:00:00+09:00,64454.59468562874,64743.628742514964,64165.56062874251,64358.25,9114352,0.0,0.0
2023-08-30 00:00:00+09:00,64839.97061289121,65225.34933867362,64647.28125,64647.28125,9181223,0.0,0.0
2023-08-31 00:00:00+09:00,64647.28311846039,64743.627802690586,63972.87032884903,64454.59375,15964630,0.0,0.0
2023-09-01 00:00:00+09:00,64358.26448063381,68404.7421875,64261.91977332746,68404.7421875,29738235,0.0,0.0
