Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-06-15 00:00:00-04:00,2.1702458037569023,2.2049452606582047,2.1093689753771123,2.1976401805877686,3541500,0.0,0.0,0.0
2015-06-16 00:00:00-04:00,2.176941596003032,2.2353828803113873,2.17024545510683,2.2207725048065186,3762000,0.0,0.0,0.0
2015-06-17 00:00:00-04:00,2.2372099355143513,2.2512111595419673,2.1988577154286917,2.2256431579589844,4078500,0.0,0.0,0.0
2015-06-18 00:00:00-04:00,2.245123330787942,2.3498301797584067,2.245123330787942,2.3200013637542725,7689000,0.0,0.0,0.0
2015-06-19 00:00:00-04:00,2.3260889713065684,2.3443518898261835,2.2603423775514884,2.2993035316467285,4377000,0.0,0.0,0.0
2015-06-22 00:00:00-04:00,2.340699320974853,2.360788618184663,2.3078260245002364,2.3425254821777344,4977000,0.0,0.0,0.0
2015-06-23 00:00:00-04:00,2.3528753324369527,2.368702934241115,2.281040662207372,2.302347183227539,5640000,0.0,0.0,0.0
2015-06-24 00:00:00-04:00,2.2944335765236348,2.3114783996676698,2.2311214342739456,2.234165906906128,4566000,0.0,0.0,0.0
2015-06-25 00:00:00-04:00,2.2725183428912454,2.2725183428912454,2.209206194422768,2.229295492172241,3018000,0.0,0.0,0.0
2015-06-26 00:00:00-04:00,2.1745068924461592,2.1745068924461592,2.034491171665112,2.066755533218384,10182000,0.0,0.0,0.0
2015-06-29 00:00:00-04:00,1.9784854315630511,2.024751022548633,1.885344440499799,1.890214204788208,11571000,0.0,0.0,0.0
2015-06-30 00:00:00-04:00,1.9425672667148992,1.9559604221032592,1.8847349085261875,1.9127384424209595,11799000,0.0,0.0,0.0
2015-07-01 00:00:00-04:00,1.9839642299148594,2.001009057010676,1.910912545008053,1.9267399311065674,10522500,0.0,0.0,0.0
2015-07-02 00:00:00-04:00,1.9389146388843252,1.9687443326747294,1.9243042610382484,1.9504814147949219,3387000,0.0,0.0,0.0
2015-07-06 00:00:00-04:00,1.911519941995707,1.950481088202279,1.8402944435639115,1.872559666633606,8164500,0.0,0.0,0.0
2015-07-07 00:00:00-04:00,1.869515440342804,1.869515440342804,1.679580970578706,1.847599983215332,8449500,0.0,0.0,0.0
2015-07-08 00:00:00-04:00,1.77272173375267,1.8110738337886092,1.6832333189095436,1.7124539613723755,7170000,0.0,0.0,0.0
2015-07-09 00:00:00-04:00,1.795855510034961,1.802551542590291,1.6308799982070923,1.6308799982070923,11626500,0.0,0.0,0.0
2015-07-10 00:00:00-04:00,1.7045411789184324,1.7416751955234502,1.6862782587093132,1.723412275314331,10768500,0.0,0.0,0.0
2015-07-13 00:00:00-04:00,1.7745480502142763,1.7763743200058655,1.7282825851125403,1.7648084163665771,7369500,0.0,0.0,0.0
2015-07-14 00:00:00-04:00,1.783679791269744,1.8342078305571021,1.783679791269744,1.8256845474243164,5853000,0.0,0.0,0.0
2015-07-15 00:00:00-04:00,1.8366417479473474,1.8366417479473474,1.764199141672659,1.7885500192642212,8317500,0.0,0.0,0.0
2015-07-16 00:00:00-04:00,1.8323815526857286,1.8323815526857286,1.749589367771906,1.8001165390014648,9607500,0.0,0.0,0.0
2015-07-17 00:00:00-04:00,1.7824626063603484,1.792811288951845,1.743501342558641,1.7848979234695435,5380500,0.0,0.0,0.0
2015-07-20 00:00:00-04:00,1.8037687646245681,1.8171619182840233,1.7471537457178496,1.7483718395233154,4542000,0.0,0.0,0.0
2015-07-21 00:00:00-04:00,1.736804893110027,1.798898937080154,1.736804893110027,1.7532415390014648,6831000,0.0,0.0,0.0
2015-07-22 00:00:00-04:00,1.6381853502407546,1.6381853502407546,1.564524521692196,1.62357497215271,14968500,0.0,0.0,0.0
2015-07-23 00:00:00-04:00,1.6515783983949788,1.7501982873256332,1.6515783983949788,1.6948003768920898,8224500,0.0,0.0,0.0
2015-07-24 00:00:00-04:00,1.7301090105317574,1.7301090105317574,1.5858318334735435,1.5925278663635254,7174500,0.0,0.0,0.0
2015-07-27 00:00:00-04:00,1.5687862251813038,1.5882663665408332,1.5036486792900576,1.554784893989563,9583500,0.0,0.0,0.0
2015-07-28 00:00:00-04:00,1.5803530223866074,1.6826254531476923,1.543827185359243,1.651578426361084,12343500,0.0,0.0,0.0
2015-07-29 00:00:00-04:00,1.6515781683114827,1.6692320370918832,1.6040946093660586,1.6601005792617798,9057000,0.0,0.0,0.0
2015-07-30 00:00:00-04:00,1.6460994279900338,1.6954093676547635,1.6199222763165446,1.6789727210998535,5058000,0.0,0.0,0.0
