Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-06-12 00:00:00-04:00,80.98830697744953,81.70492317539043,80.81909865350767,81.14755249023438,11417900,0.0,0.0
2015-06-15 00:00:00-04:00,80.17215250003372,80.55036723121187,79.69440078216127,80.3313980102539,18805100,0.0,0.0
2015-06-16 00:00:00-04:00,80.44088409803064,81.12764983208288,80.07261698387394,80.67975616455078,13693700,0.0,0.0
2015-06-17 00:00:00-04:00,81.37648349128101,81.83432481864817,80.95844785011388,81.40634155273438,18350300,0.0,0.0
2015-06-18 00:00:00-04:00,81.25702571212717,82.79975769120813,81.18735438624897,82.52107238769531,26782600,0.0,0.0
2015-06-19 00:00:00-04:00,82.44146158700381,82.59075948342257,81.73479297713527,82.12296295166016,23353200,0.0,0.0
2015-06-22 00:00:00-04:00,83.0187358158123,84.57141558447462,82.91919883075995,84.34249114990234,29383100,0.0,0.0
2015-06-23 00:00:00-04:00,84.56145014617393,87.55733230631448,84.36239138734138,87.4677505493164,50667900,0.0,0.0
2015-06-24 00:00:00-04:00,87.24879321221867,88.83133092494259,87.03977163355206,88.44316101074219,41370200,0.0,0.0
2015-06-25 00:00:00-04:00,88.84129333571317,88.98063600370455,87.42794862756291,87.56729888916016,27302000,0.0,0.0
2015-06-26 00:00:00-04:00,87.70664495324603,87.92560658742097,86.42269523966176,87.59716033935547,38214600,0.0,0.0
2015-06-29 00:00:00-04:00,86.20371989628664,87.08954436866229,85.32785064090555,85.39752197265625,35957900,0.0,0.0
2015-06-30 00:00:00-04:00,86.19376892073176,86.29329831475819,85.16860173440807,85.36766052246094,23016500,0.0,0.0
2015-07-01 00:00:00-04:00,86.36296907290435,87.53743413922352,86.08428373404996,86.5023193359375,25260000,0.0,0.0
2015-07-02 00:00:00-04:00,86.99001591834006,87.02982919314238,85.93498312009325,86.88053131103516,16908800,0.0,0.0
2015-07-06 00:00:00-04:00,86.08427995868297,87.77630994604438,85.98475056968657,87.13931274414062,24635900,0.0,0.0
2015-07-07 00:00:00-04:00,87.3881407724166,87.43790167054418,84.83019672560407,86.81085968017578,33059900,0.0,0.0
2015-07-08 00:00:00-04:00,85.88521954081527,86.3430607963413,85.0491559832767,85.24822235107422,24399300,0.0,0.0
2015-07-09 00:00:00-04:00,86.32316884441818,87.18908297433839,85.24823310354505,85.4771499633789,23307400,0.0,0.0
2015-07-10 00:00:00-04:00,86.94024588533284,87.80616751132081,86.36296480134088,87.53742980957031,23245900,0.0,0.0
2015-07-13 00:00:00-04:00,88.24411289278189,89.79679273698365,88.00523322936148,89.67735290527344,29976700,0.0,0.0
2015-07-14 00:00:00-04:00,90.0356630268705,90.3740720798896,89.22946506118146,89.25932312011719,26627800,0.0,0.0
2015-07-15 00:00:00-04:00,89.57782317977619,90.56317710854401,89.00054205237437,89.33895111083984,30886600,0.0,0.0
2015-07-16 00:00:00-04:00,89.85650225486508,90.43378334197939,89.3488924993952,90.423828125,21804100,0.0,0.0
2015-07-17 00:00:00-04:00,92.11585943676658,94.94253361111278,92.10590421964403,94.52450561523438,54001600,0.0,0.0
2015-07-20 00:00:00-04:00,95.40037974449638,98.13747988506861,94.91268039111323,97.45072174072266,54860500,0.0,0.0
2015-07-21 00:00:00-04:00,98.48582981887623,98.77447036152206,96.68432282518236,97.92845916748047,39453300,0.0,0.0
2015-07-22 00:00:00-04:00,96.28620493810323,97.12226857185206,95.47005173975178,96.58480072021484,28299500,0.0,0.0
2015-07-23 00:00:00-04:00,96.50516841591612,96.99286774360816,94.36525235456534,94.99230194091797,29418800,0.0,0.0
2015-07-24 00:00:00-04:00,96.89333387639816,97.30141422920751,95.43022836731934,96.49520874023438,33444900,0.0,0.0
2015-07-27 00:00:00-04:00,96.12695480410284,96.15681286215809,93.38985477615188,93.72825622558594,38585400,0.0,0.0
2015-07-28 00:00:00-04:00,94.39512386779887,95.11174772943524,92.87230195862499,94.843017578125,35236000,0.0,0.0
2015-07-29 00:00:00-04:00,95.86817128219997,96.8236670977375,94.29558109692529,96.53502655029297,64648300,0.0,0.0
2015-07-30 00:00:00-04:00,94.46479377327479,95.36056592107994,91.36938175182414,94.76338195800781,86211300,0.0,0.0
2015-07-31 00:00:00-04:00,94.50460094212947,95.87813243175634,93.50929179015925,93.56901550292969,46509000,0.0,0.0
2015-08-03 00:00:00-04:00,93.0912556382277,94.63398772648213,92.36468427316748,93.69839477539062,29343100,0.0,0.0
2015-08-04 00:00:00-04:00,93.35004428993038,94.28563730284598,92.89220300099036,93.6187744140625,20136000,0.0,0.0
2015-08-05 00:00:00-04:00,94.8031971663651,96.63456236958226,94.7335258291472,95.98761749267578,29813200,0.0,0.0
2015-08-06 00:00:00-04:00,96.72413177797146,98.27681143383579,93.97707673069935,94.67379760742188,42271300,0.0,0.0
2015-08-07 00:00:00-04:00,94.93257880899296,94.9524892433251,93.17088505088653,93.85765075683594,23199100,0.0,0.0
2015-08-10 00:00:00-04:00,95.231172808363,95.45014202031957,93.19078616270096,93.7083511352539,21624200,0.0,0.0
2015-08-11 00:00:00-04:00,93.29033178408544,94.31549901353588,92.46422335106186,93.18084716796875,22491000,0.0,0.0
2015-08-12 00:00:00-04:00,92.26515288116617,93.9969962266464,90.76224156930576,93.7481689453125,27050500,0.0,0.0
2015-08-13 00:00:00-04:00,93.60882411348338,94.28563460682578,92.91210318567471,92.99172973632812,17451800,0.0,0.0
2015-08-14 00:00:00-04:00,93.10121204410486,94.27567705959582,92.77275822598152,93.97708129882812,15929700,0.0,0.0
2015-08-17 00:00:00-04:00,93.9770868629711,94.01690013967108,92.95191966716646,93.48938751220703,18313500,0.0,0.0
2015-08-18 00:00:00-04:00,93.6386808862103,95.40037463200112,93.5988676114301,94.72356414794922,22278800,0.0,0.0
2015-08-19 00:00:00-04:00,94.18608934639647,95.64919481327796,93.71830048802126,94.86289978027344,23251300,0.0,0.0
2015-08-20 00:00:00-04:00,93.10120955529645,94.32543543578524,90.03565585530585,90.13518524169922,44598200,0.0,0.0
2015-08-21 00:00:00-04:00,87.10944610126315,88.76166279549072,85.20840973418072,85.65629577636719,62778700,0.0,0.0
2015-08-24 00:00:00-04:00,76.66866360281531,81.70492553710938,71.6622597284311,81.70492553710938,83710700,0.0,0.0
2015-08-25 00:00:00-04:00,86.5421247142872,87.25874849374081,82.61065673828125,82.61065673828125,52021200,0.0,0.0
2015-08-26 00:00:00-04:00,85.5468170653072,87.04973598447968,82.86944065738984,86.781005859375,45124300,0.0,0.0
2015-08-27 00:00:00-04:00,88.68204763811286,89.6375435528123,86.78101102686061,89.30909729003906,42431400,0.0,0.0
2015-08-28 00:00:00-04:00,89.45837995373823,91.05088060249807,89.36880577888857,90.58308410644531,33215900,0.0,0.0
