Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-06-12 00:00:00-04:00,0.5218141676163527,0.5249605453847976,0.5097127368547077,0.510922908782959,323728000,0.0,0.0
2015-06-15 00:00:00-04:00,0.5082604390746783,0.5123749765400913,0.5043880282670248,0.5099546909332275,306548000,0.0,0.0
2015-06-16 00:00:00-04:00,0.5089867111179024,0.5169736622247747,0.5039041268514132,0.516247570514679,256892000,0.0,0.0
2015-06-17 00:00:00-04:00,0.5160054616576774,0.5252025831112398,0.5147953475056756,0.5222982168197632,233544000,0.0,0.0
2015-06-18 00:00:00-04:00,0.5266546732249022,0.5343995524604449,0.525202490335688,0.531011164188385,299404000,0.0,0.0
2015-06-19 00:00:00-04:00,0.5310113950564843,0.5353678879140418,0.5244766269180556,0.5293172001838684,355656000,0.0,0.0
2015-06-22 00:00:00-04:00,0.530285147093003,0.5331895132786415,0.5191518203202798,0.5271387696266174,514236000,0.0,0.0
2015-06-23 00:00:00-04:00,0.5281068655724883,0.5322213458124186,0.5094706700019215,0.5135851502418518,414064000,0.0,0.0
2015-06-24 00:00:00-04:00,0.512859154513224,0.5155215098807848,0.5060823758412759,0.5085026621818542,253368000,0.0,0.0
2015-06-25 00:00:00-04:00,0.5085026467797991,0.5155214942661355,0.5085026467797991,0.5123751163482666,350460000,0.0,0.0
2015-06-26 00:00:00-04:00,0.5082606638535614,0.5087447442706836,0.4997896893353199,0.5019679069519043,421296000,0.0,0.0
2015-06-29 00:00:00-04:00,0.4961591143387191,0.5012417555642312,0.4862359585958641,0.48696205019950867,391724000,0.0,0.0
2015-06-30 00:00:00-04:00,0.48986631355552523,0.4920445881647829,0.4833315474319195,0.48671993613243103,315916000,0.0,0.0
2015-07-01 00:00:00-04:00,0.4988215014433581,0.5058402912217562,0.4893823676948107,0.4937388598918915,302892000,0.0,0.0
2015-07-02 00:00:00-04:00,0.4934967580903922,0.49736922694673935,0.49107647226819595,0.49422284960746765,145764000,0.0,0.0
2015-07-06 00:00:00-04:00,0.49010846696778265,0.4968852455362371,0.48454180269904773,0.4881722033023834,214776000,0.0,0.0
2015-07-07 00:00:00-04:00,0.4852678417013892,0.4872040474525026,0.463727249773355,0.4789750576019287,594252000,0.0,0.0
2015-07-08 00:00:00-04:00,0.4763127741619498,0.4792171117254237,0.47171421323870366,0.4755866825580597,332492000,0.0,0.0
2015-07-09 00:00:00-04:00,0.48308954312465613,0.4852678177653426,0.4668736043682985,0.4697779417037964,357588000,0.0,0.0
2015-07-10 00:00:00-04:00,0.47582862486102984,0.4823634194963843,0.4746184819807171,0.47800689935684204,216708000,0.0,0.0
2015-07-13 00:00:00-04:00,0.48284747381525017,0.4838155765845565,0.4780069022645541,0.481153279542923,212472000,0.0,0.0
2015-07-14 00:00:00-04:00,0.4818794739501102,0.4823635254381313,0.4751026665615488,0.4813953936100006,249216000,0.0,0.0
2015-07-15 00:00:00-04:00,0.4801851450005721,0.4833315222598016,0.4736503792172998,0.47800689935684204,265732000,0.0,0.0
2015-07-16 00:00:00-04:00,0.4809112552011033,0.4886561930179596,0.47921706087319715,0.4886561930179596,282848000,0.0,0.0
