Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-06-12 00:00:00-04:00,40.076925833329106,40.29369846841602,39.79945712503289,39.86015319824219,23931000,0.0,0.0
2015-06-15 00:00:00-04:00,39.409264374632066,39.582683138317456,39.036415190399204,39.43527603149414,33254500,0.0,0.0
2015-06-16 00:00:00-04:00,39.32256307230796,40.09427659634283,39.279209197577345,39.73876953125,27070300,0.0,0.0
2015-06-17 00:00:00-04:00,39.652050013176066,39.94686092920179,39.331227439400045,39.86015319824219,28704100,0.0,0.0
2015-06-18 00:00:00-04:00,40.076937392863066,40.57984833132339,40.03358020718968,40.51048278808594,32658300,0.0,0.0
2015-06-19 00:00:00-04:00,40.571160550392804,40.60584496018695,39.87748889294677,39.97286605834961,63837000,0.0,0.0
2015-06-22 00:00:00-04:00,40.17231285939898,40.51047769593542,40.024905723554006,40.085601806640625,20318100,0.0,0.0
2015-06-23 00:00:00-04:00,39.99888550983166,40.128947099629414,39.556667504531156,39.80812454223633,25896500,0.0,0.0
2015-06-24 00:00:00-04:00,39.60002823197573,40.10294239456007,39.495978280564195,39.57401657104492,34890900,0.0,0.0
2015-06-25 00:00:00-04:00,39.91219096512058,39.938205939978275,39.45263387080034,39.582698822021484,20616000,0.0,0.0
2015-06-26 00:00:00-04:00,39.582678690279714,40.12894326912459,39.045080252497954,39.244510650634766,49835300,0.0,0.0
2015-06-29 00:00:00-04:00,39.05376512980374,39.21851116869469,38.46414320114666,38.47281265258789,34081700,0.0,0.0
2015-06-30 00:00:00-04:00,38.767619702630554,38.77629246088457,38.09995954766087,38.28205108642578,35945400,0.0,0.0
2015-07-01 00:00:00-04:00,38.550852374125604,39.21851262123576,38.2386991876649,38.54218292236328,28343900,0.0,0.0
2015-07-02 00:00:00-04:00,38.568182960103755,38.802297779382315,38.204006557462165,38.498817443847656,21752000,0.0,0.0
2015-07-06 00:00:00-04:00,38.11729368085083,38.56818109157773,38.10862423212167,38.490142822265625,23034000,0.0,0.0
2015-07-07 00:00:00-04:00,38.446805244070866,38.57687018389796,37.56237225323755,38.4121208190918,36435800,0.0,0.0
2015-07-08 00:00:00-04:00,38.533511480467695,38.93237573663262,38.178004407662584,38.3600959777832,39785900,0.0,0.0
2015-07-09 00:00:00-04:00,38.802297532502685,39.20983110135994,38.58552492058926,38.602867126464844,32424700,0.0,0.0
2015-07-10 00:00:00-04:00,39.02773857381478,39.140461255217126,38.64621997758279,38.680904388427734,25465800,0.0,0.0
2015-07-13 00:00:00-04:00,39.001747856852326,39.556685497529024,38.975736188598496,39.48731994628906,28178300,0.0,0.0
2015-07-14 00:00:00-04:00,39.409271132861846,39.85148591379085,39.28787896977107,39.55667495727539,22880300,0.0,0.0
2015-07-15 00:00:00-04:00,39.60870453044881,39.79079278861373,39.391931849484315,39.678070068359375,26629600,0.0,0.0
2015-07-16 00:00:00-04:00,39.89484006176784,40.484461978885896,39.86015894899319,40.45845031738281,26271700,0.0,0.0
2015-07-17 00:00:00-04:00,40.36306719711695,40.562497640312316,40.11161012660133,40.423763275146484,29467100,0.0,0.0
2015-07-20 00:00:00-04:00,40.44977214854242,40.865975181335315,40.26768063419929,40.68388366699219,30631900,0.0,0.0
2015-07-21 00:00:00-04:00,40.56250639020412,41.039408974293785,40.30237981286633,40.99605178833008,42781900,0.0,0.0
2015-07-22 00:00:00-04:00,39.400608872627544,40.692575754825505,39.19250891121841,39.48731994628906,59152400,0.0,0.0
2015-07-23 00:00:00-04:00,39.25319955952588,40.08560590498031,39.10579240861005,39.9815559387207,33934000,0.0,0.0
2015-07-24 00:00:00-04:00,39.808129118175856,40.16363613012226,39.71274862341421,39.83414077758789,32333200,0.0,0.0
2015-07-27 00:00:00-04:00,39.83413910429727,39.89483517883449,39.23584780913559,39.32255554199219,39701400,0.0,0.0
2015-07-28 00:00:00-04:00,39.52198408265516,39.574007392450746,38.836981837054495,39.313880920410156,34328900,0.0,0.0
2015-07-29 00:00:00-04:00,39.365923987815854,40.562506920758715,39.24452849629407,40.13763427734375,40945900,0.0,0.0
2015-07-30 00:00:00-04:00,40.111609517762915,41.1000955757148,39.825471341065146,40.649208068847656,39777900,0.0,0.0
2015-07-31 00:00:00-04:00,41.00470942898804,41.07407494711292,40.31970715868364,40.493125915527344,31201500,0.0,0.0
2015-08-03 00:00:00-04:00,40.73591240729874,40.75325461469562,40.27635548818888,40.58850860595703,24125900,0.0,0.0
2015-08-04 00:00:00-04:00,40.53647906498354,41.36888511397026,40.475782997308734,41.22148132324219,33403900,0.0,0.0
2015-08-05 00:00:00-04:00,41.603002587488675,41.975851774223266,41.221483950971155,41.256168365478516,26959700,0.0,0.0
2015-08-06 00:00:00-04:00,41.36889217149125,41.4209187988115,40.17230951231904,40.423763275146484,27368000,0.0,0.0
2015-08-07 00:00:00-04:00,40.22433307280786,40.56249788319393,40.1116103667831,40.52781677246094,19163000,0.0,0.0
2015-08-10 00:00:00-04:00,40.70990285118826,41.178132552007,40.61452235942651,41.039398193359375,23079900,0.0,0.0
2015-08-11 00:00:00-04:00,40.5971872078237,40.7012371679736,39.799465333860155,40.24168014526367,29237400,0.0,0.0
2015-08-12 00:00:00-04:00,40.050914288390125,40.666551138457486,39.63471119040048,40.52781677246094,30181400,0.0,0.0
2015-08-13 00:00:00-04:00,40.80528746980038,40.83996858220375,40.31104606040252,40.51914596557617,22627200,0.0,0.0
2015-08-14 00:00:00-04:00,40.345720338939806,40.839961664621754,40.33705088922951,40.75325393676758,21473400,0.0,0.0
2015-08-17 00:00:00-04:00,40.588505083741886,41.143442441533956,40.38040192072608,41.03071975708008,21099700,0.0,0.0
2015-08-18 00:00:00-04:00,40.88235575512134,41.39731297235229,40.760163081456476,41.25766372680664,23574100,0.31,0.0
2015-08-19 00:00:00-04:00,40.82998597391935,41.09183122221007,40.4110382379551,40.681610107421875,31485500,0.0,0.0
2015-08-20 00:00:00-04:00,40.21028741829168,40.55941215087015,39.85243606567383,39.85243606567383,36238200,0.0,0.0
2015-08-21 00:00:00-04:00,39.53822026273215,39.69532604271584,37.59185791015625,37.59185791015625,70053100,0.0,0.0
2015-08-24 00:00:00-04:00,35.30511905513892,37.260209037142005,34.6679689868387,36.3786735534668,88753700,0.0,0.0
2015-08-25 00:00:00-04:00,37.155455786481326,37.74023918461495,35.25273308189736,35.32255935668945,70616600,0.0,0.0
2015-08-26 00:00:00-04:00,36.666678579178075,37.39111113274502,35.83751328176977,37.277645111083984,63408000,0.0,0.0
2015-08-27 00:00:00-04:00,37.73151593648765,38.359939203221856,37.46967401851527,38.31629943847656,50943200,0.0,0.0
2015-08-28 00:00:00-04:00,37.879884704356954,38.534490983836626,37.87115475611072,38.342472076416016,28246700,0.0,0.0
2015-08-31 00:00:00-04:00,38.01952845490313,38.34246657417743,37.61803413068458,37.984615325927734,34441700,0.0,0.0
2015-09-01 00:00:00-04:00,36.80634770277911,37.17292915208042,36.36121665309345,36.5008659362793,49688900,0.0,0.0
2015-09-02 00:00:00-04:00,36.972158623766575,37.862423453260874,36.553211056269134,37.844966888427734,37671500,0.0,0.0
2015-09-03 00:00:00-04:00,37.88862162195956,38.38612226323437,37.775155570414235,37.9671745300293,28285200,0.0,0.0
2015-09-04 00:00:00-04:00,37.364938673754445,37.56568425924778,36.83252487638047,37.19037628173828,37138800,0.0,0.0
2015-09-08 00:00:00-04:00,37.79261040706501,38.40357707183521,37.705330881883754,38.30756759643555,32469800,0.0,0.0
2015-09-09 00:00:00-04:00,38.58685896371973,38.75269469231355,37.45220869789295,37.59185791015625,33469500,0.0,0.0
2015-09-10 00:00:00-04:00,37.63550675908226,38.2202902657751,37.312568501968684,37.78388595581055,31366600,0.0,0.0
2015-09-11 00:00:00-04:00,37.652955841022425,38.04572030776119,37.47839348586076,37.949710845947266,27132500,0.0,0.0
2015-09-14 00:00:00-04:00,37.90606856681134,37.91479518571366,37.40856805188518,37.565673828125,23656000,0.0,0.0
2015-09-15 00:00:00-04:00,37.69659279277213,38.65668400997953,37.60058666760116,38.386112213134766,28882200,0.0,0.0
2015-09-16 00:00:00-04:00,38.37738785138009,38.73523917560823,38.26392182286875,38.66541290283203,23372200,0.0,0.0
2015-09-17 00:00:00-04:00,38.65668590215698,39.276379084183,38.47339693217744,38.62177276611328,32768200,0.0,0.0
2015-09-18 00:00:00-04:00,37.96716741441343,38.394845018084524,37.81879157670101,37.949710845947266,63143700,0.0,0.0
2015-09-21 00:00:00-04:00,38.07189901526316,38.813788105016904,38.054442448851354,38.499576568603516,26177200,0.0,0.0
2015-09-22 00:00:00-04:00,37.86243856022415,38.447218732712436,37.801342223680614,38.31629943847656,28085900,0.0,0.0
2015-09-23 00:00:00-04:00,38.3424774353485,38.55194960953901,37.97589613626483,38.29010772705078,17145200,0.0,0.0
2015-09-24 00:00:00-04:00,37.92352496402736,38.51703493171592,37.76641918849217,38.325016021728516,27905600,0.0,0.0
2015-09-25 00:00:00-04:00,38.822521302954044,39.04072342583227,38.1940981236247,38.35120391845703,29384600,0.0,0.0
2015-09-28 00:00:00-04:00,38.25520340965242,38.48213218585369,37.71405966805591,37.78388595581055,27613800,0.0,0.0
2015-09-29 00:00:00-04:00,37.853698601484645,38.028260943814125,37.574400185557366,37.914794921875,32763600,0.0,0.0
2015-09-30 00:00:00-04:00,38.29883219550653,38.66541011262843,38.10681328872856,38.630496978759766,34958900,0.0,0.0
2015-10-01 00:00:00-04:00,39.05817438904131,39.05817438904131,38.18536602280575,38.93598175048828,28657900,0.0,0.0
2015-10-02 00:00:00-04:00,38.63922600259613,39.77387619018555,38.33374108280308,39.77387619018555,41839000,0.0,0.0
2015-10-05 00:00:00-04:00,39.93098617243855,40.92598726237604,39.88734641629216,40.699058532714844,34369300,0.0,0.0
2015-10-06 00:00:00-04:00,40.43721691158695,41.17910275907495,40.34120744978262,40.803794860839844,27017200,0.0,0.0
2015-10-07 00:00:00-04:00,41.10928838541398,41.3274905601338,40.10556037940338,40.84744644165039,27711500,0.0,0.0
2015-10-08 00:00:00-04:00,40.63796162111638,41.47585691322189,40.58559191679731,41.41476058959961,33772700,0.0,0.0
2015-10-09 00:00:00-04:00,41.41476267365346,41.493315569335,40.952171919306586,41.11800765991211,28600600,0.0,0.0
2015-10-12 00:00:00-04:00,41.00454660272474,41.08309950793974,40.58559888474485,41.022003173828125,19769100,0.0,0.0
2015-10-13 00:00:00-04:00,40.63796218961799,41.13546273435912,40.63796218961799,40.925987243652344,19987800,0.0,0.0
2015-10-14 00:00:00-04:00,40.71651548140119,41.10927661988737,40.61177607027153,40.742698669433594,24697800,0.0,0.0
2015-10-15 00:00:00-04:00,41.03071975708008,41.04817632391298,40.611772141589434,41.03071975708008,27189400,0.0,0.0
2015-10-16 00:00:00-04:00,41.039469571269066,41.493330540126514,40.934733449071594,41.46714401245117,26450300,0.0,0.0
2015-10-19 00:00:00-04:00,41.38856710288139,41.790061442716315,41.03944578804586,41.56312942504883,29387600,0.0,0.0
2015-10-20 00:00:00-04:00,41.40604046087605,41.7289820531843,41.03946243220274,41.694068908691406,30802200,0.0,0.0
