"date","open","high","low","close","volume"
"2021-12-27",481.700012207031,499.899993896484,471.100006103516,499.899993896484,34020
"2021-12-28",494.600006103516,510.399993896484,490.899993896484,501.299987792969,42340
"2021-12-29",502.5,507.600006103516,493.799987792969,503.299987792969,37920
"2021-12-30",507.600006103516,520.700012207031,495.100006103516,496.5,47260
"2021-12-31",492.299987792969,503.399993896484,488.200012207031,497,33990
"2022-01-03",511.299987792969,540,510,523.599975585938,91270
"2022-01-04",541,583.099975585938,540,568.099975585938,143790
"2022-01-05",576.599975585938,591.400024414062,555.799987792969,558,105860
"2022-01-06",580.5,625.200012207031,574.200012207031,620.700012207031,112980
"2022-01-07",624.400024414062,642.5,610.419982910156,638.900024414062,105400
"2022-01-10",648.900024414062,655.390014648438,610,634.700012207031,112600
"2022-01-11",642.400024414062,643.299987792969,609,641.299987792969,69850
"2022-01-12",647.039978027344,661.609985351562,631,647,71100
"2022-01-13",653.900024414062,674.400024414062,651,658.700012207031,84800
"2022-01-14",633,676.900024414062,621.299987792969,676.700012207031,69930
"2022-01-18",672.099975585938,676.700012207031,628.400024414062,633.5,74920
"2022-01-19",644.799987792969,646.099975585938,580.200012207031,581.799987792969,115860
"2022-01-20",582.200012207031,603.5,530.799987792969,534.599975585938,107670
"2022-01-21",525.900024414062,545.799987792969,500.600006103516,502.600006103516,127290
"2022-01-24",474.399993896484,530.400024414062,462.299987792969,525.400024414062,92940
"2022-01-25",508.100006103516,543.099975585938,478.799987792969,524.700012207031,67830
"2022-01-26",542.799987792969,554.900024414062,489.799987792969,515.400024414062,83500
"2022-01-27",522.700012207031,551.799987792969,469.5,482.700012207031,119730
"2022-01-28",483.200012207031,489.820007324219,452.799987792969,489.799987792969,87000
"2022-01-31",479.799987792969,502.700012207031,459.399993896484,500.700012207031,68360
"2022-02-01",500.700012207031,528.200012207031,487.5,526,49200
"2022-02-02",525.5,527.5,503,521,43360
"2022-02-03",522.700012207031,541.27001953125,508.299987792969,512.700012207031,52370
"2022-02-04",523,552.47998046875,513.929992675781,541.5,77390
"2022-02-07",545.400024414062,557.900024414062,533,549,48440
"2022-02-08",564.299987792969,594.599975585938,563.5,592.099975585938,91370
"2022-02-09",596,600,569.099975585938,574.900024414062,72980
"2022-02-10",574.599975585938,603.099975585938,560.099975585938,571.299987792969,92530
"2022-02-11",558.400024414062,597,545.299987792969,557.099975585938,87860
"2022-02-14",563.5,578,528.820007324219,543.099975585938,64230
"2022-02-15",565,588.700012207031,559.580017089844,586.5,55340
"2022-02-16",572.799987792969,599.690002441406,570,590.900024414062,37230
"2022-02-17",572,574.099975585938,533,536.200012207031,50330
"2022-02-18",528.799987792969,556,528.799987792969,538.599975585938,44220
"2022-02-22",534.200012207031,548.799987792969,518.200012207031,530.200012207031,45600
"2022-02-23",540,553.299987792969,496.5,502.899993896484,49260
"2022-02-24",449.5,480.399993896484,423.600006103516,474.899993896484,125930
"2022-02-25",488,544.5,484.100006103516,541,84220
"2022-02-28",512,551.900024414062,510.019989013672,551.400024414062,60330
"2022-03-01",535.400024414062,539.299987792969,445.100006103516,461,208770
"2022-03-02",479.399993896484,531.390014648438,474,521.099975585938,124820
"2022-03-03",525,530.880004882812,496.600006103516,511,58760
"2022-03-04",480.100006103516,481,432.299987792969,451,196770
"2022-03-07",441.899993896484,451.600006103516,392.5,394.200012207031,113780
"2022-03-08",407.600006103516,436.200012207031,389.700012207031,402.5,137670
"2022-03-09",440.200012207031,456.700012207031,437.299987792969,444.899993896484,112910
"2022-03-10",427.600006103516,452.5,421.299987792969,446.399993896484,65850
"2022-03-11",456.799987792969,476.200012207031,444.899993896484,446.899993896484,69910
"2022-03-14",466.100006103516,484,446.619995117188,454,102570
"2022-03-15",463.299987792969,474.799987792969,437,456.5,73050
"2022-03-16",475.399993896484,505.799987792969,470.109985351562,500.200012207031,123800
"2022-03-17",480,488,461.100006103516,483.700012207031,81870
"2022-03-18",481.299987792969,487.299987792969,447.5,480.600006103516,114490
"2022-03-21",491.299987792969,504,459.899993896484,473.100006103516,70330
"2022-03-22",490,509.5,487.700012207031,495.799987792969,74700
"2022-03-23",483,486.700012207031,442.5,444.5,128160
"2022-03-24",458.700012207031,462.799987792969,439.5,455.899993896484,63960
"2022-03-25",460,484,456.700012207031,482.399993896484,69190
"2022-03-28",475.299987792969,476.399993896484,448.899993896484,468.600006103516,80070
"2022-03-29",485.799987792969,501.200012207031,476.100006103516,493.799987792969,91530
"2022-03-30",494,494.200012207031,436,449.200012207031,138160
"2022-03-31",445.299987792969,459,424.5,424.600006103516,85380
"2022-04-01",439.5,443.200012207031,406,412.200012207031,90940
"2022-04-04",410.100006103516,412.799987792969,386.700012207031,404.700012207031,81560
"2022-04-05",400,410.799987792969,386.399993896484,389.100006103516,91470
"2022-04-06",383.600006103516,385.899993896484,369.299987792969,371.299987792969,109640
"2022-04-07",374,376,346.5,356.399993896484,121300
"2022-04-08",362.299987792969,368.600006103516,349.5,355,89120
"2022-04-11",352.899993896484,378,352.899993896484,358.899993896484,87380
"2022-04-12",357.200012207031,373.700012207031,342.799987792969,348.200012207031,106150
"2022-04-13",340.5,364.399993896484,335.399993896484,363,64240
"2022-04-14",363.899993896484,370.399993896484,345.799987792969,349.600006103516,56670
"2022-04-18",345.559997558594,357.100006103516,344.200012207031,352.600006103516,49770
"2022-04-19",362,392.899993896484,362,390.399993896484,118450
"2022-04-20",397,410.5,395.700012207031,396.700012207031,81780
"2022-04-21",406.399993896484,414.600006103516,367.899993896484,374.100006103516,73140
"2022-04-22",372.899993896484,373.899993896484,349.700012207031,350.100006103516,53630
"2022-04-25",341.899993896484,353.200012207031,321.059997558594,351.200012207031,108340
"2022-04-26",334.799987792969,345.5,317.600006103516,318.799987792969,75360
"2022-04-27",319.100006103516,328.100006103516,312.5,318.399993896484,49720
"2022-04-28",330.399993896484,335.200012207031,313.880004882812,331.600006103516,57350
"2022-04-29",328.200012207031,334.700012207031,298,301,53200
"2022-05-02",307.399993896484,316.799987792969,292.100006103516,313.299987792969,65060
"2022-05-03",316.399993896484,331.5,309.5,326.5,43430
"2022-05-04",326.5,355.899993896484,319.299987792969,353.899993896484,62500
"2022-05-05",341.700012207031,341.700012207031,307.100006103516,323.200012207031,59430
"2022-05-06",319.399993896484,322.600006103516,298.799987792969,310.399993896484,54720
"2022-05-09",296.299987792969,307.799987792969,291.200012207031,297.600006103516,71240
"2022-05-10",302.700012207031,309,269.779998779297,287,88210
"2022-05-11",287,303.899993896484,271,271.799987792969,65250
"2022-05-12",266.799987792969,275.600006103516,255.100006103516,272.200012207031,77660
"2022-05-13",282.5,288.200012207031,272.899993896484,279.600006103516,57920
"2022-05-16",276.799987792969,282.100006103516,262.799987792969,270.200012207031,37870
