Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-06-12 00:00:00-04:00,22.814269609648463,24.26966217293982,22.745431878072612,24.19099235534668,52761000,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,25.36120619392929,25.646383564280885,24.30899486018706,25.135028839111328,82626800,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,24.88918793805434,26.256078662870532,24.42700297212507,26.19707489013672,84622000,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,25.32187346980296,26.12823962582688,24.99736021492415,25.5185489654541,64797200,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,26.324913003431348,26.34458092654133,24.71217894550414,24.820350646972656,55258200,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,24.446671352903824,25.125197871285554,23.581301426345597,24.240161895751953,43349100,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,23.80483584849368,24.12000093673586,22.357045519931642,22.435836791992188,59099400,0.038,0.0,0.0
2023-06-22 00:00:00-04:00,21.943392207957572,23.026771795116293,21.88429734141522,22.75100326538086,44637500,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,21.618377167242407,21.9433914072366,21.194873365137095,21.559282302856445,44180600,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,21.982790362009197,22.967682416784037,21.71686905637219,21.75626564025879,47524300,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,21.95324251767761,24.12000368554075,21.677472094771833,24.00181770324707,54471000,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,22.82979455859325,24.070758578888356,22.760852426110002,23.361635208129883,55584500,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,23.745744115844406,23.745744115844406,22.819945211430202,23.450275421142578,45213700,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,24.198794283517227,24.789729813902127,23.923025746927934,24.454866409301758,47279500,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,24.878368058770814,25.360964834073012,24.307130867746572,25.10489273071289,25289900,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,24.61244984742724,24.7995798457589,23.469975324460236,23.489673614501953,38292000,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,22.25855632850179,22.701756536725778,21.707017414952496,22.632814407348633,49420400,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,22.731305073072,23.666953133445144,22.48508209702983,22.613117218017578,41157600,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,22.810099176153535,24.070761645941555,22.731307889200064,23.952573776245117,39943500,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,24.30713245537541,24.366225443539086,22.928284167518875,23.97226905822754,44231000,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,25.055653067510658,25.45945863821957,24.62230006045753,25.301876068115234,54237000,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,26.109485909716994,27.035284871889957,25.81401719658146,26.86785316467285,42645500,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,26.926944118152438,27.60652004055075,25.50869928661359,25.83371353149414,47819700,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,25.88296004124821,28.098966836194837,25.380664942303106,27.636066436767578,50068600,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,27.33075085349801,28.118663640203966,26.68072233483253,27.833045959472656,46023900,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,27.98077867975582,28.010326112975715,26.63147783109491,26.877700805664062,49085500,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,25.40036297989974,25.666282364976603,23.509370458455535,23.923025131225586,67340600,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,24.63214704503867,25.203384281187926,24.129851942445526,24.543506622314453,43045200,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,24.533660486123814,25.055653941893517,24.139704047114833,24.52381134033203,29911500,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,24.92761643123864,26.18827888962219,24.92761643123864,25.735227584838867,39288500,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,24.81927690726353,25.341268417804514,23.84423226231817,24.6813907623291,54225500,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,26.592080394098897,27.62621610245655,25.60718852765079,26.060237884521484,83083300,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,27.56712409583273,28.010326202892834,26.739814748342024,27.724706649780273,60636000,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,28.03002158232641,28.315641124934224,27.527728384175003,27.980777740478516,37007400,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,27.389843227865537,28.286094707069033,27.02543427664595,28.098966598510742,36908400,0.0,0.0,0.0
2023-08-02 00:00:00-04:00,27.0845288528347,27.0845288528347,24.415472547578148,24.898069381713867,81886500,0.0,0.0,0.0
2023-08-03 00:00:00-04:00,23.923027058612465,25.213235024412665,23.70634962108943,24.77003288269043,51031600,0.0,0.0,0.0
2023-08-04 00:00:00-04:00,24.44501924937565,25.55794826635917,23.71619939152169,24.504112243652344,59052800,0.0,0.0,0.0
2023-08-07 00:00:00-04:00,25.07534828061981,25.390515284287705,24.602600592916453,25.272327423095703,40030800,0.0,0.0,0.0
