Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-06-12 00:00:00-04:00,384.90230545293963,387.5364837697167,384.2413061913013,387.50732421875,3792700,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,388.82926102175895,390.6080826112891,388.2266105295985,390.0637512207031,3913100,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,390.37481237994973,392.15363413278664,387.3129406108461,390.3651123046875,5161300,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,389.7818908878976,396.5180147008784,389.674982413329,395.37103271484375,5285000,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,397.25679237270964,397.32484122366174,393.5631102354603,393.91302490234375,5132700,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,392.20215381708954,393.00895075932004,390.0345581790769,392.0952453613281,4242900,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,391.05523623521475,391.7842547258221,389.46113122761597,389.9471435546875,3423500,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,389.08200821513134,391.453750627561,388.7612531471472,391.36627197265625,3141000,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,388.15858990016113,390.0540498305973,387.76978597346186,388.4307556152344,4205300,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,387.87670748418645,389.6457697244151,386.60335762212003,386.826904296875,3250700,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,387.6433905217492,391.6578567821542,387.2448865482449,391.113525390625,4302400,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,390.1220709687568,392.2021881439782,389.49996099914995,391.2884826660156,4320700,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,390.92351649269,392.94352280826683,390.52341646541925,392.7873840332031,3914800,1.576,0.0,0.0
2023-06-30 00:00:00-04:00,395.60760611460233,398.35949650324574,395.5002774458939,397.44219970703125,5160100,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,397.0909211565271,398.203369140625,396.8566980700613,398.203369140625,2372000,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,396.2028597419058,397.98864308660575,396.2028597419058,397.3153076171875,4230100,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,394.0267201470796,394.58295898283353,391.86034290610513,394.07550048828125,6040300,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,393.2948669944227,396.8566958121192,392.98258940119877,393.15826416015625,3672200,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,392.90455971943726,394.3487915636011,392.3483208051909,394.2121887207031,3362300,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,394.99285276857813,397.16899829592177,394.0170075639199,396.7396240234375,3181900,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,400.28188039092095,401.1991771133634,398.9157032874197,399.8622741699219,4246400,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,401.5993573958562,403.8145153641167,401.1992572748127,403.1216735839844,3273400,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,403.94134299113136,404.69273303422113,402.1262555298227,402.7995910644531,3678400,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,402.6825178471608,405.21972133599525,402.66301166401837,404.204833984375,2963700,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,403.91204194748536,407.8349284608642,403.550984031582,407.2689514160156,3597300,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,407.9715413201313,409.24012795467434,407.4055345222505,408.1471862792969,3494900,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,407.2201574224939,408.0593997130809,404.8000805798602,405.483154296875,4085000,0.0,0.0,0.0
