Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-06-12 00:00:00-04:00,36.12595704859274,37.44846536105689,35.82450090225275,37.429019927978516,77428700,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,38.28476133815442,38.537596491902214,37.263705425360094,38.26531219482422,133267100,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,38.265311673983675,39.189125567097484,37.36094692393533,39.082157135009766,152656500,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,38.64457058148006,40.92979146884482,38.42090725521972,40.45329666137695,127937000,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,41.240967283172196,41.270139145468086,39.5294833534872,39.67534637451172,112156600,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,39.179405385958674,39.94762989381158,38.508422890181706,39.480857849121094,84124900,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,39.09845974510533,39.23503060963727,37.55715148246899,37.89857864379883,99633300,0.128,0.0,0.0
2023-06-22 00:00:00-04:00,37.43033970250699,39.20576865043746,37.30352600713876,39.1569938659668,105099600,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,37.87907929351484,38.737525962802295,37.44009876872143,37.99613952636719,112379100,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,37.810784552271436,38.698498939864265,36.42556145744011,36.49384689331055,108450000,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,36.923072315196144,38.53266618880925,36.679194681089754,38.29854202270508,97677000,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,37.72299347544985,39.156995261930916,37.683975879248834,38.53266906738281,108676300,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,38.39609689691777,38.59119975652649,37.722992217331544,38.26927947998047,99133200,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,39.41062115909952,40.33735305056964,39.303314421027785,39.99592590332031,91993400,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,40.19103077169017,40.47392969168879,39.83984641876458,40.26906967163086,39934000,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,39.72279153319753,40.815362327769186,39.713034343598835,40.239810943603516,69503700,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,38.99115038260032,39.430127068733974,38.32780303835281,39.293556213378906,85236700,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,39.205763509076085,40.24955938923277,38.80580437482237,38.89360046386719,84068400,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,38.78629603942054,39.12772694891913,37.97662425537683,38.92287063598633,86006800,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,39.03992432604836,39.62522904262759,38.337555689131975,39.478904724121094,81239300,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,40.80560594444202,41.40066422274126,40.142258507662724,40.942176818847656,115167700,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,41.966463336588966,43.27364759219616,41.78111767603712,42.980995178222656,82386600,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,43.13706982910117,44.249151057479196,42.64931464323174,42.94196701049805,92836500,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,43.19560245676357,44.45401185721805,43.02976746293848,44.13209533691406,72762600,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,43.917483151529424,45.69291196362415,43.224871589715185,45.185646057128906,98316800,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,45.585605213232064,45.98556436933522,44.6978908071847,45.185646057128906,100286900,0.0,0.0,0.0
