Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,051910.KS,051910.KS,051910.KS,051910.KS,051910.KS,,,,,,,
Date,,,,,,,,,,,,
2024-12-11,261524.15625,268498.13375,258535.30875,266505.56875,262560,282969.13828125,313480.2950520833,315571.9680924661,250366.30847003392,-13083.475571213756,-10878.480044971826,35.58558367624677
2024-12-12,266505.5625,268996.2686915888,260029.72640186918,264014.8563084112,423597,281972.85546875,312683.26901041664,315339.07907114556,248606.63186635444,-12660.819599595095,-11234.947955896481,36.44443298207362
2024-12-13,267501.84375,272483.2561103352,258037.16026536314,261524.14891759778,245172,281499.62109375,311819.82369791664,315428.5438605898,247570.6983269102,-12105.9206093002,-11409.142486577226,31.90474284295746
2024-12-16,267003.71875,271985.1314132463,264513.01241837686,268996.2838152985,171458,280428.61796875,310931.47161458334,314786.83092263463,246070.4050148654,-11572.947946142696,-11441.90357849032,31.428567587760085
2024-12-17,256044.609375,265011.15211575874,253553.90305812255,263516.7283256323,335413,278859.4734375,309893.6776041667,314706.1161542322,243012.83072076784,-11897.72227191797,-11533.067317175852,29.99999287122219
2024-12-18,259033.453125,261524.1594050481,254550.18182091348,256044.6055889423,325939,277290.32890625,308955.51171875,313749.18548849586,240831.4723240042,-11778.162230608927,-11582.086299862469,29.357791432969734
2024-12-19,257040.890625,259531.59692950582,249568.77171148255,251561.33675508722,225833,275472.1140625,307942.62447916664,312173.36038997245,238770.86773502757,-11709.216617268627,-11607.512363343702,35.55554200207891
2024-12-20,256542.75,260527.88009708736,253055.76116504852,259033.45631067958,280470,273454.6421875,306473.1078125,309630.4103548536,237278.87402014644,-11561.498746506113,-11598.309639976183,35.95504845790758
2024-12-23,255048.328125,256542.75192260742,247078.06787109375,255048.328125,226183,270939.02890625,304937.17213541665,304688.8699522969,237189.18786020315,-11433.223541532585,-11565.292420287466,35.35910884131522
2024-12-24,252059.484375,257539.03838315216,251561.34310153162,255546.47328927866,115503,268249.0671875,303193.6776041667,298694.2914866305,237803.84288836952,-11440.856161094242,-11540.405168448822,36.781607330561165
2024-12-26,247078.0625,253553.89881552418,245583.63873487903,253055.75756048388,194741,265608.91875,301375.46197916666,293560.2038388147,237657.63366118536,-11713.834389684198,-11575.091012695897,39.50616160470081
2024-12-27,246081.78125,249070.62879554657,241100.36867408908,243092.93370445343,229662,262719.7,299557.24635416665,285485.29862764955,239954.10137235047,-11873.690658355132,-11634.810941827745,37.88820081490853
2024-12-30,249070.625,254052.03749999998,243591.07124999998,244089.2125,198781,261026.01875,297838.6588541667,282457.3680764741,239594.6694235259,-11625.195177589048,-11632.887788980006,52.75590278918351
2025-01-02,241598.515625,251063.19974226804,239107.8092783505,249070.63466494845,207721,259033.45390625,296078.55963541666,279871.5678711984,238195.33994130162,-11894.089834509155,-11685.128198085837,24.242408880746936
2025-01-03,252557.625,258037.17899408285,238111.52810650886,238609.66937869822,363270,257588.84453125,294326.76276041666,275712.8822025133,239464.8068599867,-11094.986155919381,-11567.099789652548,41.818186484291594
2025-01-06,255546.46875,258535.3163377193,250066.9148391813,253055.7624269006,186799,256617.46953125,292591.57057291665,272796.3439250388,240438.5951374612,-10104.042904535192,-11274.488412629076,39.62264765099479
2025-01-07,254550.1875,263018.58904109587,254052.04623287672,259531.60017123286,191554,256144.23515625,290914.49505208334,271961.7066485187,240326.7636639813,-9291.992503541464,-10877.989230811556,37.73585631481203
2025-01-08,255546.46875,259033.4576023392,251063.19736842107,252059.47989766084,264700,255646.09453125,289287.23359375,270836.84154614,240455.34751636002,-8470.403599588637,-10396.472104566972,39.252331243202676
2025-01-09,248074.34375,255546.4625376506,246081.77873995985,255546.4625376506,333340,255770.6296875,287535.43671875,270651.7199617158,240889.53941328422,-8326.246724986413,-9982.42702865086,41.99999184468005
2025-01-10,244089.21875,249568.77264030612,244089.21875,248074.34885204083,203151,254624.9046875,285924.7799479167,269392.5213423128,239857.2880326872,-8436.319011551765,-9673.20542523104,35.294115838142105
2025-01-13,240104.09375,244089.22393672197,238111.52865663898,241598.51757002075,209303,253553.9015625,284297.51848958334,269289.91595247015,237817.8871725298,-8744.31930431322,-9487.428201047476,33.96226359261985
2025-01-14,243591.078125,245085.5019171779,237613.38295628835,242096.65433282207,272203,252408.17734375,282852.9088541667,267497.13362089545,237319.22106660454,-8607.815716826444,-9311.505704203271,38.3928528919602
2025-01-15,239107.796875,246579.91552734375,238609.65563151042,244089.20930989584,182124,250988.475,281383.3919270833,265426.9770174896,236549.97298251043,-8760.414365184959,-9201.287436399609,36.44066580151528
2025-01-16,243092.9375,247078.06762295082,242096.65496926228,243092.9375,187927,249792.9359375,279947.0846354167,262504.3011336394,237081.5707413606,-8462.234972985112,-9053.47694371671,42.49999673264545
2025-01-17,242594.796875,246081.78574178644,239107.80800821356,241100.37307494867,183472,249120.4453125,278710.0338541667,261862.2888281349,236378.6017968651,-8171.920627552347,-8877.165680483839,45.94595052835781
2025-01-20,251561.328125,252557.61061262377,245583.63319925743,246081.7744430693,246145,248746.8390625,277514.49453125,260677.18770745443,236816.49041754554,-7136.060221557447,-8528.944588698561,54.33070438300266
2025-01-21,239605.953125,251561.34371751559,237115.24675155926,249568.778618763,260411,247875.0921875,276061.5828125,259801.60790379872,235948.5764712013,-7196.871182996634,-8262.529907558177,43.44828153118415
2025-01-22,245085.5,248074.3475609756,240602.2286585366,241100.3699186992,203935,247302.2296875,274791.3223958333,258557.53061511126,236046.92875988872,-6725.3846222097345,-7955.100850488489,52.482267294740524
