Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS,,,,,,,
Date,,,,,,,,,,,,
2025-01-09,55768.6640625,57359.214196189845,55768.6640625,57259.80481283423,24490592,54043.0345703125,55144.07174479167,56605.97680457031,51480.09233605469,219.67656617805915,-220.42075646092883,59.42214830337965
2025-01-10,54973.390625,56166.30326062387,54873.98123869801,55768.66571541592,16059223,54125.8283203125,55056.47747395833,56697.05718090698,51554.599459718025,230.9424397506591,-130.14811721861125,53.180015613914705
2025-01-13,53780.4765625,54675.16101548059,53780.4765625,54277.52348082255,16868600,54148.9763671875,54973.685286458334,56697.803407472566,51600.14932690243,141.97592044427438,-75.72330968603413,55.88707995185595
2025-01-14,53581.65625,54277.52191558441,53382.83748840445,53879.88439239332,17465926,54068.383984375,54884.28828125,56579.805401076905,51556.9625676731,54.79453799119074,-49.61974015058916,55.404037780226176
2025-01-15,53382.83984375,54376.93369558892,53184.02107338222,53780.47738448557,18625025,53967.9771484375,54799.8056640625,56416.54137930519,51519.41291756981,-29.99440132950258,-45.69467238637185,52.47687894387217
2025-01-16,53979.296875,54675.162580570905,53780.478101979745,53879.887488489876,18627298,53922.07734375,54728.55520833333,56331.39398266703,51512.760704832974,-48.50204757699976,-46.256147424497435,51.21374317613722
2025-01-17,53382.83984375,53780.47738448557,52885.79291783054,53482.24922893389,18805344,53915.4697265625,54668.756575520834,56330.2059423422,51500.7335107828,-110.03022821162449,-59.01096358192285,52.131087529625574
2025-01-20,53084.609375,53581.6562792603,52985.19999414794,53283.42813670412,11822531,53859.39296875,54580.94908854167,56297.682370744515,51421.10356675548,-180.77262674915983,-83.36329621537024,48.59812054470344
2025-01-21,53184.01953125,53979.294589661215,52985.2007666472,53382.8382958528,13535702,53897.14921875,54535.93841145833,56264.526406117955,51529.77203138204,-226.20734103926952,-111.9321051801501,51.456302160666674
2025-01-22,53979.296875,54078.70626151013,52786.38423687845,53084.61239640884,18341991,53979.60625,54515.70162760417,56229.12330145782,51730.08919854218,-195.78555027180118,-128.70279419848032,54.12845061973624
2025-01-23,53382.83984375,53780.47738448557,53184.02107338222,53382.83984375,15588067,54007.5564453125,54449.320638020836,56210.00742178152,51805.105468843474,-217.30025743095757,-146.42228684497576,46.666681636015056
2025-01-24,53382.83984375,53482.24922893389,52885.79291783054,53283.43045856611,11867631,53991.075390625,54358.2556640625,56207.71157676376,51774.43920448625,-231.68015326868772,-163.47386012971816,37.77780688483865
2025-01-31,52090.515625,52686.97191078244,51394.649958253816,51891.69686307252,42186279,53949.4724609375,54253.87994791667,56278.91004864274,51620.03487323225,-343.3976144290864,-199.45861098959182,34.693899644985976
2025-02-03,50698.78515625,51096.42268688726,50499.966390931375,50798.194538909316,32344897,53815.2697265625,54124.6630859375,56555.24726999865,51075.29218312636,-538.0334106866139,-267.17357092899624,16.129056791596554
2025-02-04,52388.74609375,53283.43056214422,51195.83346922439,51295.24285460152,27214851,53790.4173828125,54038.42265625,56574.553091464186,51006.28167416081,-549.5827100543465,-323.6553987540663,32.653083318464226
2025-02-05,52587.5625,53482.24692816635,52488.153119092625,53283.42816635161,15974885,53765.5650390625,53948.913411458336,56584.87990377385,50946.25017435115,-536.5082573788677,-366.2259704790266,36.95651802509042
2025-02-06,53681.06640625,53681.06640625,52885.79134837963,53084.61011284722,16466025,53745.683203125,53895.730859375,56561.3060197228,50930.060386527206,-432.91960526983894,-379.5646974371891,49.45054565443339
2025-02-07,53382.83984375,53879.886769669465,53283.43045856611,53581.65861411778,14476866,53636.3330078125,53842.51471354167,56320.46456642699,50952.20144919801,-370.6170012782095,-377.7751582053932,48.91305694166167
2025-02-10,55271.6171875,55569.84533779226,52587.5638348696,52686.97321830036,27577591,53646.2740234375,53820.77819010417,56354.17357823062,50938.37446864438,-166.90916729583842,-335.60196002348226,58.71558706971107
2025-02-11,55371.02734375,55967.483652659335,54675.16165002244,55172.20857411356,24596196,53566.746484375,53805.63528645833,55937.065589485086,51196.42737926491,2.523241220791533,-267.9769197746275,56.73076087486308
2025-02-12,55470.4375,55569.846886200714,54178.11547939068,54774.57179659498,26428596,53551.83515625,53825.061263020834,55866.93941186417,51236.730900635834,143.17083025835746,-185.74736976803052,60.60605699774513
2025-02-13,55470.4375,56066.8938172043,55271.618727598565,55768.66565860215,22448377,53576.6875,53877.39928385417,55965.542053354235,51187.832946645765,251.7332338603519,-98.25124904235403,62.50001023295946
2025-02-14,55669.25390625,56961.57587193081,55669.25390625,55669.25390625,23979779,53671.1263671875,53972.54537760417,56236.704338635194,51105.5483957398,349.7804914959852,-8.644900934686191,62.88659585000652
2025-02-17,55669.25390625,56166.30081612724,55371.02576032366,55768.66328822545,11916027,53775.50625,54079.210677083334,56491.23081621239,51059.78168378761,422.6120410225267,77.60648745675638,59.55054939572431
2025-02-18,56563.9375,56862.16564147628,55569.843695079086,55868.07183655536,22131007,53934.5611328125,54141.545703125,56913.33525128592,50955.78701433908,546.2284757253947,171.33088511048405,67.39129599122535
2025-02-19,58353.30859375,58552.127362382875,56961.57721331985,57060.986597636285,25395151,54153.26171875,54181.0443359375,57728.43727846842,50578.08615903158,779.5959864529941,292.9839053789861,72.72727272727273
2025-02-20,58055.078125,58750.943787457196,57756.84998394692,58750.943787457196,21589059,54386.8736328125,54222.15481770833,58340.63432674219,50433.11293888281,929.7590302686003,420.338930356909,80.0
2025-02-21,57856.26171875,58154.48987193943,56762.75849038875,58055.08048754295,22198428,54625.45625,54276.40768229167,58817.06165547637,50433.85084452364,1020.9525959472885,540.4616634749849,90.90910714652506
2025-02-24,56961.578125,57359.21566863002,56862.1687390925,56961.578125,14138471,54814.3341796875,54297.64759114583,59072.369767324504,50556.2985920505,1009.3949878357453,634.248328347137,78.7500190333233
2025-02-25,56862.16796875,57458.62427611451,56166.30227682474,56265.71166138549,14625181,54958.477734375,54323.81302083333,59292.0044906949,50624.95097805511,980.9066500664703,703.5799926910037,77.21520750277922
2025-02-26,56265.7109375,56762.75785390901,55768.66402109099,56663.34847062721,18117091,55102.6212890625,54308.77109375,59407.16194673984,50798.080631385164,899.8276860726837,742.8295313673398,67.56757474335059
2025-02-27,55967.484375,56762.75946380995,55868.074988898756,56166.30314720248,14975356,55231.853515625,54282.17630208333,59473.735033852165,50989.971997397835,802.2596815354191,754.7155614009557,67.56757474335059
2025-02-28,54178.11328125,55371.02586725917,54178.11328125,55072.797720756884,28036698,55336.2333984375,54258.670703125,59349.20882452884,51323.25797234616,573.9330986325949,718.5590688472836,42.46575047516826
2025-03-04,54178.11328125,54675.160192087154,53482.24760607798,53581.65698824541,18553933,55510.1998046875,54248.3298828125,58935.30512634917,52085.09448302583,388.5042020718902,652.5480954922049,41.66665757070022
2025-03-05,53681.06640625,55072.79775752315,53681.06640625,54774.56961082176,16578817,55574.8158203125,54251.09778645833,58794.5787026086,52355.05293801639,199.14729078277014,561.867934550318,38.157880450377924
2025-03-06,53979.296875,54178.11564802026,53681.06871546961,53780.478101979745,12258101,55644.4025390625,54268.70983072917,58645.02699733819,52643.77808078682,72.31171630231984,463.95669090071834,40.506332891642494
2025-03-07,53382.83984375,53879.886769669465,53084.611688198325,53184.02107338222,14274992,55629.4912109375,54276.38092447917,58673.84159582747,52585.14082604753,-75.46556780688843,356.072239159197,36.14459827709952
2025-03-10,53382.83984375,54476.343080772815,53184.02107338222,53184.02107338222,12921670,55629.4912109375,54292.280013020834,58673.84159582747,52585.14082604753,-190.38548478354642,246.78069437064835,36.14459827709952
2025-03-11,53283.4296875,53780.47660622668,52189.92646630131,52189.92646630131,17740891,55530.0818359375,54296.648697916666,58748.50300466534,52311.66066720965,-286.18297653410264,140.18796018969815,28.000033531342893
2025-03-12,54575.75,54973.38752276867,53283.42805100182,53482.24681238616,17973221,55490.31796875,54315.9736328125,58736.5447017813,52244.091235718704,-254.88556791662268,61.17325456843399,22.857141253283203
2025-03-13,54376.93359375,55569.84621372258,53879.88666876143,55470.436828724865,24132151,55435.6427734375,54343.504166666666,58719.89178651351,52151.3937603615,-243.3201255620006,0.27457854234707213,23.188419827935263
2025-03-14,54376.93359375,54774.57113374086,54078.70543875686,54178.11482375457,10845154,55380.967578125,54361.1611328125,58699.012402510205,52062.92275373979,-231.48600262818218,-46.077537691758785,23.880603142392985
2025-03-17,57259.8046875,57458.62345377604,55072.79825846354,55172.20764160156,35559021,55460.4951171875,54426.865950520834,58882.25764259005,52038.73259178495,10.396386096341303,-34.78275293413876,51.7241285863076
2025-03-18,57259.8046875,58651.53605143229,56961.57653808594,58452.71728515625,28138594,55540.02265625,54461.304296875,59054.8819800683,52025.16333243171,199.78690277685382,12.131178208059758,52.32557661369362
2025-03-19,58154.48828125,58850.353952991456,57060.98508279915,57060.98508279915,29421759,55619.5501953125,54507.36282552083,59300.029501120145,51939.07088950485,417.26378340658994,93.1576992477658,60.67415383080281
2025-03-20,59844.44921875,59943.8586028343,58154.489689316855,58850.35537790698,34989004,55694.1072265625,54589.8154296875,59657.31484244535,51730.89961067965,717.70820873294,218.06780114480063,68.9320306863923
2025-03-21,61335.58984375,61335.58984375,60043.26785352512,60540.31477284238,40155612,55858.1328125,54720.15872395833,60453.83730717367,51262.42831782633,1063.8715182195956,387.2285445597596,86.00000785891673
2025-03-24,60142.67578125,61236.17897727273,60142.67578125,60838.54145144628,14088094,55972.453515625,54819.100911458336,60880.57308099916,51064.33395025084,1227.796960629712,555.3422277737501,76.78571052666663
2025-03-25,59446.8125,60739.13451086957,59148.58434364548,60540.31573996656,17259455,56096.715234375,54936.0662109375,61230.90942190551,50962.521046844486,1286.7261257159334,701.6190073621868,75.43860858559137
2025-03-26,61037.36328125,61037.36328125,59347.4037115737,59446.813098025246,16431645,56305.475,55081.186328125,61890.45928075239,50720.49071924761,1445.1136977126516,850.3179454322799,77.95276418882814
2025-03-27,61435.0,61633.81877022654,60440.90614886732,60540.31553398058,20389790,56563.939453125,55224.705729166664,62601.30734949503,50526.57155675497,1584.4583006563698,997.1460164770979,82.40001332872696
2025-03-28,60200.0,61100.0,60000.0,60700.0,16282514,56775.565234375,55332.831380208336,63018.13675269041,50532.99371605959,1577.0563992515235,1113.128093031983,74.95086866600386
2025-03-31,57800.0,59700.0,57800.0,59500.0,17633494,56956.6595703125,55414.121809895834,63091.16727648451,50822.151864140484,1361.8320445981371,1162.868883345214,64.14809811536853
2025-04-01,58800.0,59600.0,57900.0,58700.0,13841706,57187.75390625,55504.4078125,63229.05684001758,51146.45097248242,1257.4616009853853,1181.7874268732483,63.47926497042411
2025-04-02,58800.0,59400.0,58300.0,58800.0,14402297,57443.7005859375,55602.9779296875,63290.06115588367,51597.34001599133,1161.359839169294,1177.7019093324575,64.29505117941542
2025-04-03,57600.0,57800.0,56900.0,56900.0,19508076,57624.7357421875,55678.23444010417,63239.03212626309,52010.43935811191,977.1050703484943,1137.5825415356649,59.666905594352336
2025-04-04,56100.0,58200.0,55700.0,56200.0,23527139,57760.59375,55711.92272135417,63065.676293606004,52455.511206393996,701.9527008125588,1050.4565733910438,46.206751524913734
2025-04-07,53200.0,54100.0,53100.0,53300.0,31998883,57751.4517578125,55672.42532552083,63088.83024585967,52414.07326976533,247.03899019821984,889.773056752479,38.839178327445666
2025-04-08,53500.0,55300.0,53300.0,55000.0,25532845,57762.2802734375,55646.21204427083,63062.23894329365,52462.32160358135,-88.2585208551609,694.1667412309511,36.77181062763317
2025-04-09,53000.0,54300.0,52900.0,53300.0,20576960,57683.4927734375,55580.1857421875,63224.28139014626,52142.704156728745,-389.8362458017655,477.36614382440774,29.13672739656053
2025-04-10,56400.0,56700.0,55000.0,56600.0,22948172,57784.64609375,55590.7080078125,63142.10008565344,52427.192101846565,-350.44744060834637,311.80342693785695,36.52359294629557
2025-04-11,55200.0,55700.0,54800.0,55600.0,13930480,57825.7994140625,55594.48483072917,63084.77684297886,52566.82198514614,-411.320058298872,167.17872989051116,36.50946536403253
2025-04-14,56200.0,56700.0,55800.0,56300.0,12852613,57772.8091796875,55634.810221354164,63076.96289452136,52468.65546485364,-374.5527922923284,58.83242545394326,41.28287652154069
2025-04-15,56600.0,57100.0,56200.0,56300.0,8998640,57739.8189453125,55685.115950520834,63065.570923784755,52414.06696684025,-309.5692899533751,-14.847917627520417,37.272828107301436
2025-04-16,54700.0,56200.0,54500.0,56000.0,14437025,57567.09453125,55707.068619791666,63057.73990113628,52076.449161363715,-406.6953859561545,-93.21741129324724,32.21547398996567
2025-04-17,55100.0,55300.0,54500.0,54700.0,10867069,57329.8720703125,55725.74700520833,62816.19683723667,51843.54730338833,-446.24779295599,-163.8234876257958,35.911602209944746
2025-04-18,55300.0,55600.0,54900.0,55300.0,5848342,57028.092578125,55757.69967447917,62244.00034858199,51812.184807668,-456.1962851301505,-222.29804712666675,42.13836477987421
2025-04-21,55400.0,56000.0,55100.0,55200.0,5941847,56790.9587890625,55796.28951822917,61839.19879748534,51742.718780639654,-450.81466178933624,-268.00137005920067,38.66666666666667
2025-04-22,55000.0,55500.0,54700.0,54900.0,9532469,56568.6181640625,55826.555859375,61515.01975878414,51622.21656934086,-473.369633111608,-309.07502266968214,37.66233766233766
2025-04-23,55700.0,56100.0,55500.0,56000.0,11148692,56301.75,55855.23424479167,60787.47387516357,51816.02612483643,-429.80592536567565,-333.22120320888087,43.6241610738255
2025-04-24,55700.0,55800.0,55200.0,55600.0,10580377,56015.0,55893.85358072917,59797.10467722349,52232.89532277651,-390.7767420847813,-344.732310984061,48.507462686567166
2025-04-25,55700.0,56400.0,55600.0,56400.0,12183303,55790.0,55932.472916666666,59018.75240693142,52561.24759306858,-355.74502592927456,-346.9348539731037,61.904761904761905
2025-04-28,55800.0,55900.0,55500.0,55800.0,9341518,55690.0,55994.29765625,58777.427817183445,52602.572182816555,-316.2672423210679,-340.8013316426966,61.16504854368932
2025-04-29,55800.0,56500.0,55600.0,55700.0,10295518,55540.0,56079.31790364583,58260.990531715725,52819.009468284275,-281.73316978106595,-328.9876992703705,64.28571428571428
2025-04-30,55500.0,56000.0,55300.0,55900.0,13014189,55375.0,56131.172135416666,57622.68887152124,53127.31112847876,-275.39754975933465,-318.26966936816336,43.28358208955223
2025-05-02,54300.0,55500.0,54200.0,55000.0,22454204,55210.0,56159.71276041667,57244.33682456768,53175.66317543232,-363.0218070100018,-327.22009689653106,43.28358208955223
2025-05-07,54600.0,55000.0,54300.0,54500.0,17136991,55135.0,56175.0283203125,57141.59439165823,53128.40560834177,-403.6046660296488,-342.49701072315463,36.666666666666664
2025-05-08,54600.0,55500.0,54500.0,55100.0,16320532,55205.0,56195.31432291667,57015.466645284265,53394.533354715735,-430.8008699221973,-360.15778256296323,32.14285714285715
2025-05-09,54800.0,55000.0,54400.0,54700.0,7814322,55270.0,56187.45403645833,56907.84196911426,53632.15803088574,-431.24460949700733,-374.37514794977204,51.28205128205128
2025-05-12,57600.0,57600.0,55000.0,55200.0,15414702,55500.0,56224.60358072917,57086.78755252383,53913.21244747617,-203.31597686192254,-340.16331373220214,69.84126984126983
2025-05-13,56900.0,58200.0,56800.0,57700.0,16842801,55525.0,56248.42962239583,57185.53257151284,53864.46742848716,-78.26287748273899,-287.78322648230954,61.76470588235294
2025-05-14,57400.0,57900.0,57000.0,57500.0,12468089,55635.0,56280.58899739583,57485.49068883798,53784.50931116202,60.49112205916026,-218.12835677401557,63.888888888888886
2025-05-15,57300.0,58600.0,57100.0,57400.0,13139736,55690.0,56307.76809895833,57671.918262694584,53708.081737305416,160.53495506709442,-142.3956944057936,66.66666666666666
2025-05-16,56800.0,57500.0,56700.0,57400.0,10385352,55700.0,56326.6138671875,57703.15540559131,53696.84459440869,197.2013774514562,-74.47628003434363,58.208955223880594
2025-05-19,55800.0,56400.0,55500.0,56400.0,9802105,55755.0,56313.881575520834,57702.17068697451,53807.82931302549,143.90924253947742,-30.799175519579425,50.649350649350644
2025-05-20,55900.0,56700.0,55700.0,56200.0,9080577,55795.0,56272.99309895833,57718.23740221154,53871.76259778846,108.49336199546087,-2.9406680165713652,51.28205128205128
2025-05-21,55700.0,56600.0,55700.0,56200.0,7794181,55815.0,56233.741796875,57724.836035949884,53905.163964050116,63.555069694637496,10.358479525670408,49.36708860759493
2025-05-22,54700.0,55500.0,54500.0,55300.0,15254278,55780.0,56181.137434895834,57746.669640200525,53813.330359799475,-52.14934814440494,-2.143086008344662,43.82022471910112
2025-05-23,54200.0,55200.0,54100.0,55000.0,11247115,55740.0,56135.1111328125,57803.61971200891,53676.38028799109,-182.0927028827573,-38.13300938322719,42.857142857142854
2025-05-26,54700.0,55000.0,53700.0,53900.0,10901337,55690.0,56099.075,57805.506658239334,53574.493341760666,-241.93900414062955,-78.89420833470766,52.38095238095237
2025-05-27,53900.0,54500.0,53800.0,54200.0,13439520,55600.0,56059.646484375,57861.81110477568,53338.18889522432,-349.8876560761055,-133.09289788298724,46.067415730337075
2025-05-28,55900.0,56100.0,54200.0,54300.0,17516283,55610.0,56058.521744791666,57875.43826362983,53344.56173637017,-270.93132746628544,-160.6605837996469,55.96330275229358
2025-05-29,56100.0,56400.0,55600.0,56200.0,12936810,55625.0,56090.55319010417,57899.68910542037,53350.31089457963,-190.0290035985745,-166.53426775943242,55.96330275229358
2025-05-30,56200.0,57200.0,55800.0,56200.0,26219683,55645.0,56124.251302083336,57933.16175357615,53356.83824642385,-116.50121135352674,-156.5276564782513,41.463414634146346
2025-06-02,56800.0,57300.0,56200.0,56300.0,12870515,55710.0,56176.23352864583,58053.99568887743,53366.00431112257,-9.703069721603242,-127.16273912692168,49.382716049382715
2025-06-04,57800.0,57900.0,56800.0,57200.0,19649983,55885.0,56239.9119140625,58307.0695804691,53462.9304195309,153.8533440324245,-70.95952249505244,52.32558139534884
2025-06-05,59100.0,59900.0,57900.0,58100.0,23266027,56110.0,56335.197916666664,58845.2667530843,53374.7332469157,383.9462226826581,20.02162654048967,59.183673469387756
2025-06-09,59800.0,60400.0,59500.0,60400.0,19609659,56370.0,56442.1505859375,59465.73560682599,53274.26439317401,615.6834213666516,139.15398550572206,65.0
2025-06-10,59200.0,60100.0,58800.0,60000.0,15305760,56590.0,56540.760091145836,59837.606406020095,53342.393593979905,742.3643215166012,259.7960527078979,67.70833333333334
2025-06-11,59900.0,60100.0,59400.0,59500.0,14861482,56705.0,56629.49759114583,60252.259876521675,53157.740123478325,888.9962025854547,385.6360826834093,69.6078431372549
