Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035720.KS,035720.KS,035720.KS,035720.KS,035720.KS,,,,,,,
Date,,,,,,,,,,,,
2024-07-19,41287.65234375,42036.5214914601,40588.70780588724,40838.330855123946,1145416,41302.631640625,,42976.283138618164,39628.98014263183,-242.52127058662154,-258.0806199696868,52.84550363098783
2024-07-22,40988.10546875,41537.27618757613,40788.4070255405,41287.65313356425,880598,41252.70703125,,42899.8121293143,39605.6019331857,-263.3799855232355,-259.14049308039654,59.633018303143935
2024-07-23,38791.421875,41387.50158864221,38641.6480453668,40438.93400096525,4258210,41145.3689453125,,43125.00780409005,39165.730086534946,-451.95482110864396,-297.70335868604604,41.721834058420086
2024-07-24,39490.3671875,40588.708626343236,38042.55347266119,38441.95035951328,2560151,41043.0234375,,43145.20546774349,38940.84140725651,-538.7918346458246,-345.92105387800177,45.34159890867968
2024-07-25,40488.859375,40638.63320745993,38991.12105040074,39290.66871532059,1532071,41050.512109375,,43143.18113389871,38957.84308485129,-521.0346555408178,-380.94377421056504,43.949021413677485
2024-07-26,39739.9921875,40538.78600031407,39739.9921875,40488.86138701319,950430,41008.076171875,,43173.33722514856,38842.81511860144,-560.9233118768898,-416.93968174383,33.11687783821573
2024-07-29,39889.765625,40089.46407618899,39440.444109824784,39789.916399405505,655444,40955.6552734375,,43178.051456878675,38733.259089996325,-573.8350810931661,-448.31876161369723,33.97434129122118
2024-07-30,38991.12109375,40089.46253301056,38891.27187199904,39540.29181338028,1029339,40908.2267578125,,43258.71093922875,38557.74257639625,-649.0984517059915,-488.4746996321561,27.976169407346276
2024-07-31,39140.89453125,39340.59297273597,38691.573037906564,39190.81914162149,1137172,40863.29453125,,43315.840029558574,38410.74903294143,-688.720608007141,-528.5238813071531,30.674829545345446
2024-08-01,39739.9921875,40089.464480606155,39240.7460544912,39290.67066779208,877795,40838.3322265625,,43327.51099074426,38349.153462380746,-664.1236740350287,-555.6438398527283,35.83815002758858
2024-08-02,39490.3671875,40089.46251777813,39190.81952236094,39440.442576643494,1041566,40740.9791015625,,43283.23633440196,38198.72186872304,-657.1973163755538,-575.9545351572934,36.2573032520262
2024-08-05,36245.26953125,39540.29403409091,35296.701871341254,39490.3694204115,2685140,40436.4390625,,43565.64905500568,37307.229069994326,-903.1494438773952,-641.3935169013139,28.703701691280614
2024-08-06,37942.70703125,38941.19932154605,36694.59166837994,36694.59166837994,1744154,40214.274609375,,43391.25010031395,37037.29911843606,-950.1465586565755,-703.1441252523663,36.88525536397423
2024-08-07,38242.25390625,38691.57542734171,37243.76163715731,37243.76163715731,1361364,39992.11015625,,43061.04209792428,36923.17821457572,-952.2443017609912,-752.9641605540913,38.55421421734707
2024-08-08,38392.02734375,39041.047311849805,37443.45969806567,38891.27347305754,1878038,39797.404296875,,42745.252552526945,36849.556041223055,-931.0883071646167,-788.5889898761965,38.30646255348444
2024-08-09,36944.21484375,39041.04865920608,36544.81792652027,38841.350200591216,3189269,39535.3001953125,,42520.75636116754,36549.844029457454,-1019.397419008892,-834.7506757027356,35.05536195312929
2024-08-12,37044.0625,37643.157850404314,36744.51482479784,37044.0625,1342896,39295.662109375,,42272.66977837488,36318.65444037512,-1069.0033497956101,-881.6012105213106,42.35808636112041
2024-08-13,36345.1171875,37044.06174879808,36145.41874141483,36894.2879142342,1205169,39071.0013671875,,42230.40389257071,35911.59884180429,-1151.4423421522079,-935.5694368474901,36.244541783120006
2024-08-14,36744.515625,36844.36485224185,36245.269488790764,36594.74178413723,1074501,38851.333203125,,42016.57657478434,35686.089831465666,-1171.0486022076293,-982.665269919518,32.7189036464831
2024-08-16,36494.890625,37293.6844006498,36494.890625,37243.75978967168,1170171,38621.6798828125,,41770.10168072839,35473.25808489662,-1192.9774543626481,-1024.7277068081441,34.29951398658757
2024-08-19,36594.7421875,37343.611400068214,36295.19450247272,36594.7421875,1211287,38387.034375,,41395.25315571363,35378.815594286374,-1188.5976275113062,-1057.5016909487767,33.980597274563536
2024-08-20,36444.96484375,36944.2109375,36345.115625,36844.36171875,950218,38159.87734375,,41023.75814829599,35295.99653920401,-1183.5689173427527,-1082.715136227572,36.649221093958666
2024-08-21,36544.81640625,36744.514856557376,36345.117955942624,36444.96718109631,669506,38047.5470703125,,40982.48451348512,35112.609627139886,-1158.1757130244514,-1097.8072515869478,36.31581461544037
2024-08-22,37493.3828125,37643.156645306255,36694.58903753329,36844.362870339544,1653724,37947.6978515625,,40810.96044893653,35084.43525418847,-1049.4130537235033,-1088.128412014259,38.578679799825245
2024-08-23,37393.53515625,37743.00744742991,37044.0628650701,37393.53515625,872362,37792.931640625,,40401.11060348468,35184.75267776532,-960.2060760948589,-1062.5439448303791,39.1752710371666
2024-08-26,38641.6484375,38841.34687903747,37093.98551558462,37493.38239865956,1753855,37738.014453125,,40216.60894510227,35259.41996114772,-779.8074577835869,-1005.9966474210207,65.58439084069994
2024-08-27,37942.70703125,38841.35009251645,37942.70703125,38591.72701994244,1148870,37640.6615234375,,39907.28942463832,35374.033622236675,-685.3388239039996,-941.8650827176166,50.0
2024-08-28,37093.98828125,38092.480563383244,36944.214438930016,37942.70672106326,1183525,37545.8048828125,,39731.825763877445,35359.78400174756,-671.218867743024,-887.7358397226982,42.068970355093505
2024-08-29,36944.21484375,37343.61176097973,36694.59177048142,36944.21484375,820801,37435.9708984375,,39501.99143867369,35369.95035820131,-664.4547447651275,-843.079620731184,40.000010792131675
2024-08-30,37143.91015625,37693.08087092574,37093.98554582494,37193.83476667507,1353912,37306.166796875,,39066.2443924279,35546.089201322095,-635.6529739731632,-801.5942913795799,51.66664058567475
2024-09-02,36844.36328125,37293.68478467988,36694.589446773374,37293.68478467988,734047,37173.8666015625,,38610.77569170135,35736.95751142365,-629.739052709112,-767.2232436454864,48.38709066782264
2024-09-03,36145.41796875,37343.60861964779,36145.41796875,36844.362515107045,1238880,37168.8740234375,,38619.99172608145,35717.75632079355,-673.6854464172284,-748.5156841998348,48.38709066782264
