Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035420.KS,035420.KS,035420.KS,035420.KS,035420.KS,,,,,,,
Date,,,,,,,,,,,,
2024-07-26,173946.765625,178126.2645702231,173648.2299860555,177529.1932923341,880999,169981.2171875,,181606.88433451002,158355.55004049,1774.8202508862596,1524.6583182293343,56.12536262517139
2024-07-29,174145.796875,175339.93948214286,172752.6305,174444.33252678573,429619,170583.2640625,,181728.70591297612,159437.8222120239,1791.9601875547378,1578.118692094415,56.12536262517139
2024-07-30,172454.09375,175737.98589873052,171757.51056693596,173648.23634953838,402895,171249.99375,,181018.2635360953,161481.7239639047,1650.017037508078,1592.4983611771477,42.99999790644751
2024-07-31,173150.671875,174245.30255926726,170662.87486530174,173051.15999461207,425047,171956.528125,,179867.8302465469,164045.22600345314,1575.571889608167,1589.1130668633516,46.41637987487982
2024-08-01,174145.796875,176136.03455357143,173648.23745535716,175638.4751339286,481980,172712.81875,,177807.61597755778,167618.02152244223,1578.6738747053023,1587.0252284317419,50.34484065535427
2024-08-02,170563.359375,171657.99003609977,169667.7524704638,171160.4306446908,674484,172877.01328125,,177415.8571116033,168338.16945089668,1277.335129414394,1525.0872086282725,42.12219509917024
2024-08-05,155338.046875,168772.15086483024,150362.4528046925,168175.07957639333,1447269,172160.528125,,181162.33137079762,163158.7248792024,-187.86784914016607,1182.4961970745849,31.414871897985293
2024-08-06,157626.8125,162502.89445233587,155835.5987215909,159219.00252525252,1115733,171548.5296875,,182630.8149007581,160466.24447424192,-1151.0983625474328,715.7772851501813,32.22749661596254
2024-08-07,161905.828125,162701.9231618777,155238.53219114937,155338.04407075906,778054,170812.14140625,,182416.67254706743,159207.6102654326,-1551.3022378659807,262.3613805469489,36.44444428936654
2024-08-08,161905.828125,162701.9231618777,158124.376699831,159318.51925514752,724039,170145.41171875,,182202.13387146092,158088.68956603907,-1847.1736246498476,-159.54562049241042,38.7706914586787
2024-08-09,162900.953125,169170.2017791692,162303.88182460293,169170.2017791692,1236721,169593.12109375,,181925.47476143556,157260.76742606444,-1978.548088658281,-523.3461141255846,39.485991422796
2024-08-12,159517.546875,163896.069683796,158621.93993683718,163796.5578017779,811411,168797.0265625,,181587.4460728415,156006.60705215848,-2328.830596486485,-884.4430105977647,38.322003942143915
2024-08-13,155636.578125,159517.54139026534,155338.04248921035,159019.9819972826,1035007,168040.7359375,,182070.5589504412,154010.9129245588,-2886.3220274460327,-1284.8188139674185,33.68871256633021
2024-08-14,156532.1875,157228.77066115703,154939.99741735536,156532.1875,858853,167239.665625,,181995.34045855555,152483.99079144443,-3218.765881873638,-1671.6082275486624,25.060262115134975
2024-08-16,156731.203125,158422.905,156233.64375000002,158422.905,825934,166373.91171875,,181475.8417825279,151271.9816549721,-3426.6706081987068,-2022.6207036786714,27.532469757020266
2024-08-19,155835.609375,158522.4302262931,155835.609375,157129.26385895594,548046,165597.71953125,,181207.9394783131,149987.4995841869,-3621.9519253115286,-2342.486948005243,26.53060979253803
2024-08-20,155835.609375,158124.3826927682,155736.09749161877,157129.26385895594,541953,164796.64921875,,180696.07540158776,148897.22303591226,-3733.674302818021,-2620.7244189677986,27.733331658491338
2024-08-21,155636.578125,156731.20878956202,154840.4830962276,155935.11376078962,464862,164090.11484375,,180312.10696623925,147868.12272126073,-3794.534221914917,-2855.4863795572223,26.21621919826586
2024-08-22,163896.0625,163896.0625,156333.1597981178,156432.67167577415,1616355,163741.8234375,,179647.6744365058,147835.97243849418,-3140.097693037387,-2912.4086422532555,38.37470639170244
2024-08-23,164095.09375,164592.6531610067,162502.90363477866,163498.022456792,589333,163090.02109375,,177701.37583674697,148478.66635075302,-2575.700794993347,-2845.0670728012738,42.053797897208376
