Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS,,,,,,,
Date,,,,,,,,,,,,
2024-07-26,191136.703125,193827.36578630083,185456.415284476,190140.1613985923,8769107,222243.75859375,,254650.7168609325,189836.80032656752,-7852.501289995911,-3187.3228939297514,21.555238263306222
2024-07-29,194923.5625,195023.21667305726,191535.32061605316,194325.63746165644,4017366,220255.6578125,,254286.74369970622,186224.57192529377,-8453.01129200778,-4240.460573545358,20.249645477673837
2024-07-30,188246.734375,191535.32211156696,185855.0342029513,190638.4345470487,5165131,218108.11015625,,254566.15895028677,181650.06136221325,-9359.79018911667,-5264.326496659621,18.007660993910733
2024-07-31,193927.03125,194325.64796377183,184559.53847636178,187349.85547276464,6439929,216045.26875,,253099.10256319836,178991.4349368016,-9510.436124867352,-6113.548422301167,21.707314741340568
2024-08-01,192631.515625,200803.15777774184,192631.515625,200803.15777774184,6457167,214216.6140625,,252135.75901623972,176297.4691087603,-9623.428504730517,-6815.524438787038,23.638775621114945
2024-08-02,172601.03125,183363.68215935334,171803.79784930716,182965.06545900693,13050139,211087.47265625,,251936.9865221489,170237.9587903511,-11200.159994597867,-7692.4515499492045,19.264064085262405
2024-08-05,155560.171875,170607.95275464447,151075.73386450994,167419.01905829596,12358821,207230.85625,,253673.29905047777,160788.41344952225,-13667.238576464326,-8887.40895525223,13.896722365445413
2024-08-06,163133.875,165824.53756872326,160941.48327733658,164529.03336896762,10717321,203503.78984375,,251593.92968407573,155413.6500034243,-14840.212844861526,-10077.96973317409,22.047240449061576
2024-08-07,168714.515625,170408.63657339042,156855.66898626697,160343.56505648256,9732037,200030.8421875,,247608.41766296898,152453.26671203104,-15144.911234974861,-11091.358033534245,28.225806069217754
2024-08-08,162834.921875,167618.32227279682,160642.5300260098,162037.6884753672,5370361,196164.26015625,,242562.70234741265,149765.81796508736,-15680.070885519817,-12009.10060393136,27.424098582850036
2024-08-09,170906.921875,172202.42623906705,168216.25896501457,172202.42623906705,5141277,193099.8953125,,237532.79424837165,148666.99637662838,-15276.74501759326,-12662.62948666374,34.15327097147524
2024-08-12,176387.890625,179178.20753884182,172003.10690324858,173896.53623764124,4413736,190459.059375,,232043.72847926908,148874.39027073095,-14349.426730555744,-12999.988935442141,37.41007184100706
2024-08-13,181270.953125,181769.2240241891,178181.67355002748,179277.86952824352,4234287,187912.89609375,,224696.877635316,151128.914552184,-13069.83702725789,-13013.958553805292,38.18827570198284
2024-08-14,186054.34375,187449.50219268881,184061.26026044457,187349.84801821105,4420516,186228.740625,,219823.7445125129,152633.7367374871,-11536.784451713902,-12718.523733387015,48.331644923434965
2024-08-16,199009.390625,199308.3531547321,194026.68179613168,195322.18609163744,6959688,185590.95390625,,217591.1776191588,153590.7301933412,-9170.750524131407,-12008.969091535895,53.58765098193799
2024-08-19,193229.4375,199208.6877578649,191734.62493553376,199208.6877578649,3977026,184813.6515625,,215154.89675377336,154472.40637122662,-7673.58914327182,-11141.89310188308,49.24174672953274
2024-08-20,199009.390625,201799.70756916626,197414.92379976215,198012.84885922633,4258190,184549.56796875,,214262.44901972,154836.68691778,-5952.072266321775,-10103.92893477082,54.85611637590082
2024-08-21,191933.9375,194724.25434839044,190439.12490264798,192332.5541926272,4508983,183931.71171875,,212404.1547462832,155459.26869121683,-5099.899210120755,-9103.122989840807,49.11189615511009
2024-08-22,190439.125,193727.71271585557,188346.38736263735,191336.0125588697,3166217,183064.71953125,,209459.89974290127,156669.53931959876,-4493.368049733952,-8181.172001819437,49.024823348139165
