"date","open","high","low","close","volume"
"2021-12-27",180.929992675781,185.25,180.886672973633,185.210006713867,2503500
"2021-12-28",186.066665649414,186.093338012695,182.320007324219,183.16667175293,1974900
"2021-12-29",183.096664428711,184.593338012695,182.323333740234,183.446670532227,1254900
"2021-12-30",183.003326416016,183.763336181641,180.75666809082,181.320007324219,1361700
"2021-12-31",181.50666809082,182.713333129883,180.753326416016,180.773330688477,1217400
"2022-01-03",181.990005493164,184.546661376953,181.273330688477,184.366668701172,1699800
"2022-01-04",185.186660766602,186.339996337891,179.373336791992,183.800003051758,3504600
"2022-01-05",182.393325805664,183.960006713867,177.396667480469,177.556671142578,3751800
"2022-01-06",177.529998779297,179.773330688477,175.606674194336,178.936660766602,2934300
"2022-01-07",178.763336181641,179.41667175293,173.203338623047,173.746673583984,2284500
"2022-01-10",171.596664428711,174.186660766602,168,173.809997558594,5377500
"2022-01-11",173.226669311523,177.286666870117,171.946670532227,177.080001831055,3157200
"2022-01-12",178.789993286133,180.023330688477,176.603332519531,178.380004882812,3571500
"2022-01-13",181.106674194336,182.616668701172,173.773330688477,174.216659545898,3268800
"2022-01-14",172.836669921875,178.553329467773,172.813339233398,178.386672973633,3401700
"2022-01-18",175.536666870117,175.559997558594,170.039993286133,170.413330078125,7686000
"2022-01-19",171.796661376953,172.853332519531,165.283340454102,165.399993896484,9931800
"2022-01-20",166.676666259766,168,160,160.213333129883,8349900
"2022-01-21",159.093338012695,163.616668701172,157.196670532227,157.546661376953,13946100
"2022-01-24",154.253326416016,159.643325805664,148.976669311523,159.346664428711,15465300
"2022-01-25",155.25,157.160003662109,152.516662597656,153.399993896484,10710300
"2022-01-26",157.706665039062,162.25666809082,153.399993896484,155.75666809082,8508000
"2022-01-27",157.296661376953,157.486663818359,148.323333740234,148.823333740234,8400900
"2022-01-28",148.703338623047,151.676666259766,144.426666259766,151.676666259766,7173000
"2022-01-31",152.436660766602,160.066665649414,151.596664428711,159.823333740234,7846800
"2022-02-01",161.386672973633,161.646667480469,157.130004882812,161.153335571289,4068900
"2022-02-02",164.410003662109,165.639999389648,162.086669921875,165.223327636719,5229000
"2022-02-03",161.066665649414,163.729995727539,157.426666259766,158.033340454102,6506400
"2022-02-04",157.296661376953,160.300003051758,155.16667175293,158.940002441406,5061300
"2022-02-07",159.33332824707,161.503326416016,158.25,158.850006103516,3501900
"2022-02-08",158.176666259766,163.196670532227,157.913330078125,162.866668701172,2941200
"2022-02-09",165.013336181641,168.229995727539,162.946670532227,168.210006713867,5061000
"2022-02-10",164.106674194336,169.293334960938,162.039993286133,162.966659545898,4614000
"2022-02-11",163.240005493164,164.426666259766,153.563339233398,154.67333984375,7881900
"2022-02-14",155.199996948242,157.946670532227,152.800003051758,154.820007324219,5697300
"2022-02-15",158.169998168945,163.786666870117,157.75,163.363327026367,4881000
"2022-02-16",161.356674194336,164.023330688477,159.929992675781,163.41667175293,2713200
"2022-02-17",161.246673583984,161.470001220703,157.036666870117,157.279998779297,6003000
"2022-02-18",157.353332519531,157.933334350586,153.360000610352,155.523330688477,5866200
"2022-02-22",153.843338012695,158.286666870117,152.123336791992,154.57666015625,8370000
"2022-02-23",156.369995117188,158,150.406661987305,150.893325805664,6525600
"2022-02-24",145.026672363281,156.663330078125,144.676666259766,156.413330078125,8669100
"2022-02-25",156.406661987305,159.020004272461,154.190002441406,159.020004272461,7065000
"2022-02-28",156.949996948242,159.456665039062,154.869995117188,158.053329467773,4359300
"2022-03-01",157.413330078125,158.330001831055,150.653335571289,152.323333740234,4265700
"2022-03-02",153.589996337891,158.263336181641,153.233337402344,157.16667175293,2850600
"2022-03-03",158.126663208008,158.17333984375,152.933334350586,153.869995117188,4177800
"2022-03-04",152.369995117188,153.713333129883,148.100006103516,149.786666870117,4443300
"2022-03-07",150.233337402344,151.303329467773,142.24333190918,142.273330688477,5869200
"2022-03-08",143.24333190918,150.296661376953,140.853332519531,145,7909500
"2022-03-09",149.880004882812,152.216659545898,148.17333984375,151.07666015625,4699800
"2022-03-10",148.403335571289,148.550003051758,145.066665649414,147.976669311523,4805700
"2022-03-11",150.123336791992,150.399993896484,144.50666809082,144.800003051758,6524400
"2022-03-14",144.366668701172,145.116668701172,139.453338623047,140.113327026367,5683800
"2022-03-15",141.516662597656,146.899993896484,140.630004882812,146.553329467773,3980400
"2022-03-16",149.039993286133,154.123336791992,147.42333984375,154.100006103516,4868700
"2022-03-17",152.353332519531,155.050003051758,151.176666259766,155.050003051758,4133100
"2022-03-18",153.970001220703,158.716659545898,153.016662597656,158.07666015625,5004600
"2022-03-21",157.466659545898,159.056671142578,154.943328857422,157.763336181641,4801500
"2022-03-22",157.476669311523,160.513336181641,157.320007324219,158.636672973633,2886600
"2022-03-23",157.186660766602,159.110000610352,154.596664428711,154.639999389648,3530400
"2022-03-24",155.940002441406,162.266662597656,155.300003051758,162.139999389648,5002500
"2022-03-25",161.960006713867,162.399993896484,159.089996337891,161.773330688477,3103200
"2022-03-28",160.803329467773,163.029998779297,158.486663818359,163.029998779297,2735700
"2022-03-29",165.630004882812,167.029998779297,163.399993896484,166.766662597656,3093600
"2022-03-30",165.476669311523,166.063339233398,160.57666015625,161.433334350586,3269100
"2022-03-31",161.313339233398,162.029998779297,157.336669921875,157.759994506836,3369300
"2022-04-01",158.426666259766,158.796661376953,152.393325805664,154.703338623047,5391900
"2022-04-04",155.106674194336,157.436660766602,154.523330688477,157.216659545898,2705100
"2022-04-05",155.929992675781,156.063339233398,149.580001831055,149.979995727539,4054800
"2022-04-06",146.66667175293,148.906661987305,145,146.25,4836900
"2022-04-07",146.050003051758,147.883331298828,143.503326416016,146.570007324219,3511800
"2022-04-08",145.353332519531,145.406661987305,142.703338623047,142.933334350586,4500300
"2022-04-11",140.820007324219,142,139.67333984375,139.996673583984,4291800
"2022-04-12",142.956665039062,144.013336181641,138.839996337891,139.570007324219,5894700
"2022-04-13",140.473327636719,143.559997558594,139.606674194336,142.573333740234,3309000
"2022-04-14",143.503326416016,143.536666870117,138.449996948242,138.630004882812,5903400
"2022-04-18",137.936660766602,142.276672363281,137.766662597656,141.029998779297,3630300
"2022-04-19",140.466659545898,144.42333984375,139.753326416016,144.119995117188,3036600
"2022-04-20",146.399993896484,147.669998168945,143.293334960938,143.800003051758,3826200
"2022-04-21",145.570007324219,147.190002441406,139.240005493164,139.963333129883,3600300
"2022-04-22",139.74333190918,140.520004272461,136.619995117188,136.850006103516,4569000
"2022-04-25",135.733337402344,139.199996948242,135.32666015625,139.163330078125,6353700
"2022-04-26",137.283340454102,137.523330688477,132.836669921875,132.99333190918,5844000
"2022-04-27",131.526672363281,135.573333740234,131.229995727539,132.266662597656,4350300
"2022-04-28",134.92333984375,141.046661376953,133.223327636719,139.556671142578,4923300
"2022-04-29",137.600006103516,140.270004272461,133.206665039062,133.593338012695,4188300
"2022-05-02",133.716659545898,138.206665039062,132.669998168945,138.053329467773,4635300
"2022-05-03",137.686660766602,140.289993286133,136.729995727539,139.196670532227,2300100
"2022-05-04",140.229995727539,144.836669921875,135.899993896484,144.596664428711,4259400
"2022-05-05",142.003326416016,142.216659545898,135.543334960938,137.593338012695,4597200
"2022-05-06",136.33332824707,139.403335571289,133.793334960938,136.366668701172,3950400
