"date","open","high","low","close","volume"
2023-12-15,2780,2845,2775,2790,1374953
2023-12-14,2845,2850,2760,2775,1829514
2023-12-13,2885,2895,2815,2820,1512763
2023-12-12,2925,2955,2885,2885,1378424
2023-12-11,2890,3020,2875,2915,3047240
2023-12-08,2895,2930,2860,2885,1547090
2023-12-07,2920,2940,2870,2875,1737778
2023-12-06,2910,2940,2820,2930,2128341
2023-12-05,2970,2975,2920,2925,1600165
2023-12-04,2995,3025,2960,2985,1905922
2023-12-01,3040,3080,3005,3010,2193600
2023-11-30,3110,3115,3015,3025,2962397
2023-11-29,2990,3280,2985,3130,13406447
2023-11-28,2985,3030,2965,2985,2159571
2023-11-27,3120,3125,2970,2975,4126713
2023-11-24,3145,3155,3110,3120,1415278
2023-11-23,3195,3250,3110,3125,2705080
2023-11-22,3145,3220,3100,3170,2792258
2023-11-21,3155,3330,3140,3170,7411819
2023-11-20,3150,3185,3075,3135,2823739
2023-11-17,3310,3320,3145,3150,4563132
2023-11-16,3410,3415,3300,3315,3477180
2023-11-15,3430,3450,3345,3405,5170575
2023-11-14,3325,3520,3255,3380,11976662
2023-11-13,3520,3545,3250,3280,8778815
2023-11-10,3755,3760,3500,3510,9182933
2023-11-09,3835,3935,3755,3795,7477360
2023-11-08,3885,4135,3800,3900,28873535
2023-11-07,4130,4135,3600,3800,27200714
2023-11-06,4360,4420,4030,4095,39335537
2023-11-03,3800,4680,3745,4220,201425066
2023-11-02,4010,4010,4010,4010,7511047
2023-11-01,5720,5720,5720,5720,498756
2023-10-31,8170,8170,8170,8170,67225
2023-10-30,11660,11660,11660,11660,19825
2023-10-27,16650,16650,16650,16650,12508
2023-10-26,23750,23750,23750,23750,5438
2023-10-25,0,0,0,33900,0
2023-10-24,0,0,0,33900,0
2023-10-23,0,0,0,33900,0
2023-10-20,0,0,0,33900,0
2023-10-19,0,0,0,33900,0
2023-10-18,47500,47500,33900,33900,549986
2023-10-17,48350,49450,48250,48400,7423830
2023-10-16,47700,49250,47650,48300,7483835
2023-10-13,47550,48150,46650,47700,6630533
2023-10-12,47500,48900,47150,47450,7312396
2023-10-11,46900,47600,46600,47200,6254189
2023-10-10,47800,48450,46450,46900,6840176
2023-10-06,45900,48200,45900,47700,5609273
2023-10-05,46450,48100,45800,45850,6411713
2023-10-04,47800,48800,46250,46500,5983779
2023-09-27,47650,48850,47200,47750,6128345
2023-09-26,47750,49300,47100,47600,6006227
2023-09-25,47750,48500,46800,47800,6382296
2023-09-22,47900,48000,46500,47550,6395203
2023-09-21,47800,48600,47350,47750,6319810
2023-09-20,46900,48600,45050,47650,7292857
2023-09-19,45350,46950,44600,46400,5315879
2023-09-18,45100,47000,44650,45350,6639574
2023-09-15,45450,45950,44650,45000,4489768
2023-09-14,48650,50100,44750,45150,7221114
2023-09-13,48950,49250,47250,48500,5367918
2023-09-12,49550,52200,46850,48500,6264583
2023-09-11,48150,52900,43350,48100,6077224
2023-09-08,50000,54200,46650,48100,7068931
2023-09-07,48700,51600,47700,49550,4755844
2023-09-06,48600,50300,47350,48600,5422952
2023-09-05,48400,48850,48200,48350,4028069
2023-09-04,49000,49150,48350,48400,4675862
2023-09-01,48800,49500,48800,49050,3614268
2023-08-31,48750,49350,48500,48900,4102581
2023-08-30,48650,49100,48250,48650,3601527
2023-08-29,47900,48600,47400,48450,4067966
2023-08-28,45300,48200,44900,47650,4343871
2023-08-25,46300,46550,45650,45850,4501132
2023-08-24,45400,46500,45350,46300,3732688
2023-08-23,45600,46750,45300,45400,4180747
2023-08-22,46150,46450,45450,45950,4168734
2023-08-21,45400,46500,44850,46050,4157999
2023-08-18,45400,46050,44850,45400,3344021
2023-08-17,45800,45800,44550,45350,3635604
2023-08-16,45800,48600,44850,45700,3835298
