"date","open","high","low","close","volume"
2024-04-19,111000,113700,107800,110400,2108300
2024-04-18,114000,114600,110700,112200,1665994
2024-04-17,114800,114900,111300,113100,1576611
2024-04-16,113500,115200,112200,114700,1988405
2024-04-15,109200,115000,107200,114600,2446762
2024-04-12,111500,111700,108000,109800,1226958
2024-04-11,104600,111800,104400,111700,2217580
2024-04-09,111100,112500,107800,108000,1652638
2024-04-08,105000,111000,105000,108500,2070252
2024-04-05,105300,108500,104300,105000,1944665
2024-04-04,103600,106900,102700,106700,2078100
2024-04-03,104300,105400,101800,101800,1671419
2024-04-02,108200,108700,104000,104700,2520832
2024-04-01,110900,111500,108200,108700,1112885
2024-03-29,112200,113400,110000,110200,1307187
2024-03-28,114200,114300,111800,112000,1350186
2024-03-27,114400,115000,112900,113600,1270063
2024-03-26,111200,115400,111200,114400,2021266
2024-03-25,113100,113500,111000,111500,1550861
2024-03-22,116200,116800,112100,112900,2811721
2024-03-21,117300,118000,115500,115700,2960845
2024-03-20,119500,120300,115100,115700,2379123
2024-03-19,123200,123600,118200,118900,3390443
2024-03-18,126200,128200,124700,128000,1548673
2024-03-15,128100,130700,125000,125000,2180445
2024-03-14,125900,129600,125500,128500,1913544
2024-03-13,125900,127300,124500,125900,1396568
2024-03-12,125100,127600,125100,126100,1085368
2024-03-11,128900,131700,126100,126200,1885521
2024-03-08,126900,130000,126200,128400,2324865
2024-03-07,127000,129200,125500,126100,1849757
2024-03-06,121700,127900,121700,127000,2543361
2024-03-05,124000,124900,122300,123000,2940381
2024-03-04,124500,126900,124000,125600,3032627
2024-02-29,118300,126900,117500,124500,5862121
2024-02-28,112600,117800,112000,117700,1833765
2024-02-27,111800,115800,111800,112600,2108829
2024-02-26,116000,116500,112300,114600,2748769
2024-02-23,119400,120700,118000,118400,2253030
2024-02-22,116800,121900,115300,119300,3154400
2024-02-21,116200,118600,115000,116800,1845668
2024-02-20,115600,118700,113000,116100,1952950
2024-02-19,115600,119300,115300,117600,1750923
2024-02-16,113500,115900,111500,115800,2159137
2024-02-15,119300,119700,113100,113500,2518069
2024-02-14,115600,118800,114700,117600,1530264
2024-02-13,116300,120000,115100,117200,3370853
2024-02-08,112700,114700,111300,113200,2788161
2024-02-07,112000,115800,110100,114700,4555156
2024-02-06,115600,118000,110900,111600,5169164
2024-02-05,119600,121300,113700,118300,6726216
2024-02-02,110000,119900,108700,119500,8478816
2024-02-01,102800,106800,101600,106300,3751067
2024-01-31,99400,103000,98500,102900,3793928
